timeframe,code,dt,entry_next_open,regime_loose,regime_stack,regime_strong,slope20_3,slope60_3,dist_close_ma20,dist_close_ma60,pb_depth_ma20,above20_streak,upclose_streak,ret_1m,dd_1m,ma60_break_1m,ret_3m,dd_3m,ma60_break_3m,ret_6m,dd_6m,ma60_break_6m
daily,1001,2015-06-23,20889.0,True,False,False,0.0007288808611100853,0.00183779417875776,0.020621868646863103,0.042015628481793854,-0.00698676463014784,2,3,-0.014170137392886207,-0.0849250801857437,1.0,-0.13011632916846186,-0.16630762602326582,1.0,-0.07353152376849059,-0.19091387811766958,1.0
daily,1001,2015-06-29,20174.0,True,True,False,-0.00023764782552232518,0.0030710390348735383,-0.014433798122871076,0.002710927981729823,0.015217977307814835,0,0,0.007633587786259542,-0.05249330821849906,1.0,-0.11371071676415188,-0.13676018637850698,1.0,-0.06865272132447706,-0.1622385248339447,1.0
daily,1001,2015-06-30,20291.0,True,True,False,-0.0015304111051527107,0.002829953042262037,-0.007509282375503286,0.007987685962146216,0.013247924034117871,0,1,0.0005421122665221034,-0.05795672958454487,1.0,-0.13040264156522596,-0.14173771622886994,1.0,-0.07500862451333104,-0.16706914395544822,1.0
daily,1001,2015-07-01,20565.0,True,True,False,-0.002232394193816784,0.0025956960182971084,-0.0025465018718506763,0.011815883254693576,0.007649318724884644,0,2,-0.002090931193775833,-0.07050814490639436,1.0,-0.17675662533430586,-0.17816678823243376,1.0,-0.08227571115973742,-0.17816678823243376,1.0
daily,1001,2015-07-02,20476.0,True,False,False,-0.0010243340603328574,0.0027466636970009646,0.00683916674025892,0.02050169776965196,-0.004729524202015516,1,3,0.005323305333072866,-0.06646806016800157,1.0,-0.15081070521586248,-0.17459464739206876,1.0,-0.07296346942762258,-0.17459464739206876,1.0
daily,1001,2015-07-03,20200.0,True,False,False,-7.602473992178145e-05,0.0026949411322239013,0.007477969543645233,0.02038129541079302,-0.0021803591093147554,2,4,0.01722772277227723,-0.05371287128712871,1.0,-0.12267326732673267,-0.16331683168316832,1.0,-0.057772277227722775,-0.16331683168316832,1.0
daily,1001,2015-07-06,20354.0,True,False,False,-0.0005691603413000496,0.0022405715157909987,-0.012631754650380685,-0.0012224827573648158,0.01754110352343965,0,0,0.008155645082047755,-0.06087255576299499,1.0,-0.1291638007271298,-0.1696472437850054,1.0,-0.09354426648324654,-0.1696472437850054,1.0
daily,1001,2015-07-07,20282.0,True,False,False,3.43430180644632e-05,0.0018241596309578852,-0.0003581363174755448,0.011396577055950369,0.0022714673286464543,0,1,0.016369194359530617,-0.057538704269795876,1.0,-0.11226703480919041,-0.1666995365348585,1.0,-0.09407356276501332,-0.1666995365348585,1.0
daily,1001,2015-07-13,20355.0,True,False,False,-0.0035668958677522577,2.482243683481119e-06,-0.010160037841460086,-0.002686608411309983,0.018930584571721427,0,1,0.017931712110046672,-0.01400147383935151,0.0,-0.0941783345615328,-0.16968803733726356,1.0,-0.154114468189634,-0.16968803733726356,1.0
daily,1001,2015-07-14,20478.0,True,False,False,-0.0019615072634762165,0.00047247404288838475,0.004108050596997353,0.011576350401909491,-0.0010048469086181117,1,2,-0.004199628870006837,-0.019923820685613828,1.0,-0.10958101377087606,-0.17467526125598204,1.0,-0.13492528567242895,-0.17467526125598204,1.0
daily,1001,2015-07-15,20588.0,True,False,False,0.00018217537087462533,0.0010551089617231296,0.007344760704545714,0.014961795713084763,-0.004292648347428878,2,3,0.0003400038857586944,-0.025160287546143384,1.0,-0.13099863998445696,-0.1790849038274723,1.0,-0.16261900136001553,-0.1790849038274723,1.0
daily,1001,2015-07-16,20646.0,True,False,False,0.002419291260987748,0.001689576339974027,0.012568631017041665,0.020956874484255632,-0.008734633287948011,3,4,-0.006151312602925506,-0.02789886660854403,1.0,-0.12351060738157513,-0.18139106848784267,1.0,-0.16947592754044366,-0.18139106848784267,1.0
daily,1001,2015-07-22,20693.0,True,True,True,0.0016540259433847051,0.0019890486680889715,0.010553073297363045,0.018583934372982877,-0.009718838254093237,6,0,-0.02276132025322573,-0.030106799400763544,1.0,-0.12013724447880926,-0.18325037452278548,1.0,-0.206688252065916,-0.20808969216643308,1.0
daily,1001,2015-07-24,20374.0,True,True,False,-0.0015400649868187826,0.001220541046053218,0.009168678634498178,0.015306530088784983,-0.008333599412497278,8,0,-0.04608815156572102,-0.04608815156572102,1.0,-0.09517031510748994,-0.17046235398056347,1.0,-0.16766467065868262,-0.21385098655148718,1.0
daily,1001,2015-07-27,20188.0,True,True,False,-0.001884389744797757,0.0011434111243104014,0.0005137773451232071,0.005414912748759834,0.0030261239801273516,9,0,-0.08163265306122448,-0.08371309688924114,1.0,-0.06751535565682584,-0.16281949673073112,1.0,-0.15246681196750544,-0.20660788587279572,1.0
daily,1001,2015-07-28,20425.0,True,True,False,-0.0008935278147353895,0.0009567106951357162,-0.0011056239404437238,0.0041047374894417135,0.013783445124198422,0,0,-0.12822521419828642,-0.1311138310893513,1.0,-0.07236230110159118,-0.17253365973072216,1.0,-0.1819828641370869,-0.2158139534883721,1.0
daily,1001,2015-07-29,20450.0,True,True,False,-0.00017192807511783216,0.0011688083837909484,-0.002547429601770601,0.0021752794789859625,0.007313112752624125,0,0,-0.10141809290953545,-0.13378973105134476,1.0,-0.08180929095354524,-0.17354523227383864,1.0,-0.16073349633251835,-0.2167726161369193,1.0
daily,1001,2015-07-30,20506.0,True,True,True,0.0011775088436076868,0.001682279006343712,0.00778353426473838,0.012209948975187946,-0.0039040440002946447,1,1,-0.0942163269287038,-0.13615527162781624,1.0,-0.07817224227055496,-0.17580220423290743,1.0,-0.16897493416561007,-0.21891153808641373,1.0
daily,1001,2015-07-31,20540.0,True,True,True,0.0007935922950296776,0.0025249157400957754,0.010720958036790466,0.01423842609510406,-0.004878072731647008,2,2,-0.06835443037974684,-0.13758519961051607,1.0,-0.07814021421616359,-0.17716650438169426,1.0,-0.14712755598831548,-0.22020447906523855,1.0
daily,1001,2015-08-03,20462.0,True,True,True,0.0006509824922557649,0.0028416850682365935,0.008881971414683557,0.011444463586916394,-0.0014189550795155647,3,0,-0.07682533476688495,-0.13429772260776074,1.0,-0.06739321669436028,-0.17402990909979474,1.0,-0.1269181898152673,-0.21723194213664354,1.0
daily,1001,2015-08-04,20490.0,True,True,True,0.0011785793208436664,0.002764563280384882,0.006499080318822808,0.009320970954969135,-0.0029675045984058858,4,0,-0.11346998535871157,-0.1354807223035627,1.0,-0.0881893606637384,-0.17515861395802831,1.0,-0.13372376769155686,-0.21830161054172767,1.0
daily,1001,2015-08-05,20768.0,True,True,True,0.001608020955827296,0.002511987163326806,0.010519917252468139,0.013122327615864746,-0.003411865054854483,5,1,-0.12870762711864406,-0.14705315870570107,1.0,-0.08869414483821264,-0.18619992295839755,1.0,-0.17223613251155623,-0.22876540832049308,1.0
daily,1001,2015-08-07,20618.0,True,True,True,0.0049883507050889385,0.0024954296910225313,0.011459695839759447,0.016817758820614377,-0.003797122386427936,7,3,-0.13706470074692018,-0.14598894170142593,1.0,-0.06562227180133863,-0.18027936754292365,1.0,-0.18425647492482297,-0.22315452517217965,1.0
daily,1001,2015-08-10,20920.0,True,True,True,0.006924223261468474,0.0025638505266952316,0.013015654324473594,0.020041668368805856,-0.0037170196658819726,8,4,-0.1462715105162524,-0.16453154875717016,1.0,-0.06108986615678776,-0.19211281070745698,1.0,-0.18718929254302102,-0.23436902485659655,1.0
daily,1001,2015-08-11,20632.0,True,True,True,0.006184659403543559,0.002504665553481976,0.00718445280524199,0.015039435653750061,-0.0004763710249754169,9,0,-0.15534121752617294,-0.15592283830942225,1.0,-0.046578131058549826,-0.18083559519193484,1.0,-0.22038580845288872,-0.2236816595579682,1.0
daily,1001,2015-08-12,20392.0,True,True,True,0.004067996798313186,0.001857918313742788,-0.008776257683174875,-0.0013271887595436894,0.013102410736636892,0,0,-0.07954099646920361,-0.14598862298940762,1.0,-0.03437622597096901,-0.17119458611220087,1.0,-0.22945272655943508,-0.24337975676735976,1.0
daily,1001,2015-08-13,20518.0,True,True,True,0.001874332117045955,0.0013031578087339573,0.0007701970197990949,0.00828610944518561,0.013273142962658878,1,1,-0.108148942392046,-0.15123306365142802,1.0,-0.04001364655424505,-0.17628423822984696,1.0,-0.2712740033141632,-0.2755141826688761,1.0
daily,1001,2015-08-14,20600.0,True,True,True,0.00014096693596201754,0.0008834239618543501,-0.002726596711559047,0.00430554173308254,0.0044276820039756085,0,0,-0.11339805825242719,-0.1546116504854369,1.0,-0.048737864077669904,-0.1795631067961165,1.0,-0.22223300970873786,-0.2783980582524272,1.0
daily,1001,2015-08-17,20640.0,True,False,False,5.1038884338561454e-05,0.0008749977553696592,0.002255317494264565,0.008955993143144181,0.001584554963642656,1,1,-0.12960271317829458,-0.15625,1.0,-0.06041666666666667,-0.1811531007751938,1.0,-0.22218992248062017,-0.279796511627907,1.0
daily,1001,2015-08-18,20467.0,True,False,False,-0.0009669981510412944,0.0006641942972309803,-0.00025535950970974135,0.005610918173226648,0.0006931186692121551,0,0,-0.11926515854790638,-0.14911809253920946,1.0,-0.04089509942834807,-0.17423169003762154,1.0,-0.22626667318121854,-0.2737088972492305,1.0
daily,1001,2015-08-19,20194.0,True,False,False,-0.0016719238302607433,0.00023004220703475893,-0.015515537445169869,-0.010458804186131494,0.015710272775514015,0,0,-0.10017827077349707,-0.13761513320788352,1.0,-0.02698821432108547,-0.16306823809052193,1.0,-0.19797959790036646,-0.2638902644349807,1.0
daily,1001,2015-11-30,19799.0,True,True,True,0.007623027261532475,0.0031304297879060972,0.009753914988814318,0.060040511330289044,-0.007708533077660594,31,0,-0.041264710338906004,-0.06247790292439012,1.0,-0.19056518005959897,-0.24920450527804436,1.0,-0.13793625940704077,-0.24920450527804436,1.0
daily,1001,2015-12-01,19957.0,True,True,True,0.006988875846640242,0.002726314581929288,0.02087977676544554,0.0731886946589038,-0.00991189989134146,32,1,-0.04629954401964223,-0.06990028561407025,1.0,-0.19401713684421507,-0.2551485694242622,1.0,-0.1364433532094002,-0.2551485694242622,1.0
daily,1001,2015-12-03,19616.0,True,True,True,0.008173857462447993,0.004239911533561432,0.01130548130715514,0.06582826332730785,-0.007400043619174252,34,1,-0.06331566068515497,-0.06571166394779772,1.0,-0.13539967373572595,-0.24220024469820556,1.0,-0.15568923327895595,-0.24220024469820556,1.0
daily,1001,2015-12-04,19710.0,True,True,True,0.006774576971539597,0.004414417152142268,-0.011730130982240126,0.04134909808297587,0.014770337716298041,0,0,-0.07706747843734145,-0.08351090816844242,1.0,-0.13678335870116692,-0.24581430745814306,1.0,-0.1556570268899036,-0.24581430745814306,1.0
daily,1001,2015-12-07,19689.0,True,True,True,0.00466300033815655,0.004526118434027247,-0.0029938528583323735,0.049926311141986354,0.004056759198568693,0,1,-0.09761795926659556,-0.09761795926659556,1.0,-0.14109401188480877,-0.24500990400731373,1.0,-0.15790542942759916,-0.24500990400731373,1.0
daily,1001,2015-12-08,19391.0,True,False,False,0.001701654992620392,0.004329810388159483,-0.013045800811660025,0.037442196518973035,0.013906575559566951,0,0,-0.08736011551750812,-0.09705533494920324,1.0,-0.13449538445670672,-0.23340725078644733,1.0,-0.14006497859831882,-0.23340725078644733,1.0
daily,1001,2015-12-17,19320.0,True,False,False,-0.0043406534656490105,0.0024800819797508597,-0.010312125248981773,0.02413442745560121,0.01174400973681459,0,2,-0.15031055900621118,-0.15181159420289855,1.0,-0.12339544513457557,-0.23059006211180125,1.0,-0.20113871635610767,-0.23059006211180125,1.0
daily,1001,2015-12-28,18843.0,True,False,False,-0.00835353241340591,0.003498364760838011,-0.019523294958646735,-0.007125778272294728,0.02518598561988276,0,1,-0.09563233030833732,-0.14997611845247572,1.0,-0.09069681048665287,-0.21111288011463142,1.0,-0.20649578092660403,-0.21116595022024093,1.0
daily,1001,2015-12-29,19070.0,True,False,False,-0.007619569119823536,0.004097798565199095,-0.011897108620003033,-0.0027852177697068694,0.022255999958356178,0,2,-0.08138437336130047,-0.16009438909281595,1.0,-0.1031463030938647,-0.22050340849501834,1.0,-0.1972207656004195,-0.2205558468799161,1.0
daily,1001,2015-12-30,18818.0,True,False,False,-0.007134973807340201,0.004257995158814047,-0.006711339345357306,-0.001252391963701534,0.007546342685370666,0,3,-0.05064300138165586,-0.14884684876182377,1.0,-0.10309278350515463,-0.21006483154426614,1.0,-0.18572643213944096,-0.21011797215432032,1.0
daily,1001,2016-03-29,17078.0,True,True,False,0.00860657082596231,-0.005288874702285953,0.01173046549184542,0.013220904629785122,-0.002561417830544125,19,0,0.016102588125073192,-0.0940976695163368,1.0,-0.10358355779365265,-0.12964047312331656,1.0,-0.01897177655463169,-0.12964047312331656,1.0
daily,1001,2016-03-30,16997.0,True,True,False,0.008379181780040485,-0.005679805747298357,-0.003915759530462871,0.002023480287146128,0.004092809697627737,0,0,0.017238336176972405,-0.08978054950873683,1.0,-0.09848796846502324,-0.12549273401188446,1.0,-0.02665176207566041,-0.12549273401188446,1.0
daily,1001,2016-03-31,16719.0,True,True,False,0.0055842880329480225,-0.00564321961151869,-0.011032785579184402,-0.0034323048973034444,0.011032785579184402,0,0,-0.003170046055386088,-0.07464561277588372,1.0,-0.06896345475207848,-0.11095161193851306,1.0,-0.002153238830073569,-0.11095161193851306,1.0
daily,1001,2016-05-10,16736.0,True,False,False,0.003980728077281047,-0.0019942348483475043,-0.0025921164736377404,0.0030457713431064006,0.022823269438615568,0,2,-0.0036448374760994265,-0.024737093690248565,1.0,-0.03901768642447419,-0.1118546845124283,1.0,0.04218451242829828,-0.1118546845124283,1.0
daily,1001,2016-05-11,16459.0,True,False,False,0.006541183156151145,-0.0005524616805318589,-0.004237351760257742,0.0033932635044624255,0.006820004144256108,0,3,0.022540859104441337,-0.008323713469834133,1.0,-0.012455191688437936,-0.0969074670393098,1.0,0.0410109970229054,-0.0969074670393098,1.0
daily,1001,2016-05-12,16804.0,True,False,False,0.007560871809266822,0.0009966499246964698,-0.0026841134037912666,0.006500999184729741,0.018980516212524223,0,4,-0.008093311116400857,-0.028683646750773624,1.0,-0.03273030230897405,-0.11544870268983576,1.0,0.006010473696738872,-0.11544870268983576,1.0
daily,1001,2016-05-13,16391.0,True,False,False,0.006972522361144101,0.0029135658938197464,-0.018647022067287054,-0.00910573785255924,0.019364560193974388,0,0,0.012811908974437191,-0.0042096272344579345,1.0,0.01580135440180587,-0.09316088097126472,1.0,0.04795314501860777,-0.09316088097126472,1.0
daily,1001,2016-05-16,16618.0,True,False,False,0.006078242354898525,0.002861679120737208,-0.016999238840051938,-0.006289396738928207,0.021476650299240334,0,1,-0.03604525213623781,-0.03604525213623781,1.0,0.008785654110001203,-0.10554820074617884,1.0,0.03327716933445661,-0.10554820074617884,1.0
daily,1001,2016-05-17,16611.0,True,False,False,0.004403623553095118,0.0025213920260725676,-0.006698758671701131,0.004331476029115019,0.015228789749646528,0,2,-0.04527120582746373,-0.051110709770633915,1.0,0.007464932875805189,-0.10517127204864246,1.0,-0.021672385768466678,-0.10517127204864246,1.0
daily,1001,2016-05-18,16807.0,True,False,False,0.0016204402694356972,0.001861599627277713,-0.006384712508842825,0.003034293238678563,0.014205164483208459,0,0,-0.052835128220384366,-0.06277146427083953,1.0,0.006663890045814244,-0.11560659249122389,1.0,0.03195097280894865,-0.11560659249122389,1.0
daily,1001,2016-05-19,16594.0,True,False,False,-0.000591018312612955,0.0018668031900609407,-0.0056657816060712895,0.0027016200684891432,0.009010892517404945,0,1,-0.06990478486199832,-0.07225503193925516,1.0,0.016572255031939254,-0.10425454983729059,1.0,0.0470049415451368,-0.10425454983729059,1.0
daily,1001,2016-05-20,16671.0,True,False,False,-2.386022679132545e-05,0.0020375729661211736,-0.0016642905290535886,0.007345225603357788,0.012878864703320912,0,2,-0.0643032811469018,-0.07654009957411073,1.0,-0.004498830304120929,-0.1083918181272869,1.0,0.06004438845900066,-0.1083918181272869,1.0
daily,1001,2016-05-23,16605.0,True,False,False,0.00011641130801540972,0.0017697532891597066,-0.0059034555211337405,0.0018638815056633469,0.020050259954992954,0,0,-0.038542607648298706,-0.07286961758506474,1.0,0.008431195423065342,-0.10484793736826258,1.0,0.06401686239084613,-0.10484793736826258,1.0
daily,1001,2016-05-24,16764.0,True,False,False,-0.0004987799305291276,0.0017649379711646043,-0.014014642163454355,-0.007964306437889578,0.015628268340056775,0,0,-0.03549272250059651,-0.08166308756859939,1.0,-0.01658315437842997,-0.11333810546408972,1.0,0.0654974946313529,-0.11333810546408972,1.0
daily,1001,2016-05-25,16927.0,True,False,False,-0.0036805278008101173,0.0018368079868544191,0.003281004897558362,0.006759997556748017,-0.001724323741782476,1,1,-0.05092455839782596,-0.09050629172328233,1.0,-0.022567495716901993,-0.12187629231405447,1.0,0.05523719501388315,-0.12187629231405447,1.0
daily,1001,2016-05-26,16830.0,True,True,False,-0.005413988025953758,0.0019250416841708434,0.0065897660573033135,0.007023909712889324,-0.004849299612296051,2,2,-0.035175282234105765,-0.08526440879382056,1.0,-0.013784907902554962,-0.11681521093285799,1.0,0.06755793226381461,-0.11681521093285799,1.0
daily,1001,2016-06-06,16651.0,True,True,False,0.003953852676141882,-0.001098422003557563,-0.00689423842923963,-0.006437978279064343,0.022347874526058457,0,0,-0.05260945288571257,-0.107320881628731,1.0,0.014173322923548136,-0.107320881628731,1.0,0.09951354273016635,-0.107320881628731,1.0
daily,1001,2016-06-07,16722.0,True,False,False,0.003033014816727828,-0.000809422435672859,-0.0015328790582373416,-0.0006372747812989836,0.00985593331976088,0,1,-0.06297093649085038,-0.1111111111111111,1.0,0.012199497667743094,-0.1111111111111111,1.0,0.10710441334768568,-0.1111111111111111,1.0
daily,1001,2016-06-08,16742.0,True,False,False,0.0021736653694631493,-0.0002506047962363934,0.006991500704534964,0.008462778355900091,0.007906947523357443,1,2,-0.08147174770039421,-0.11217297813881257,1.0,0.010930593716401864,-0.11217297813881257,1.0,0.10058535419902043,-0.11217297813881257,1.0
daily,1001,2016-06-09,16637.0,True,False,False,0.0011470431443957483,-0.00010387057726074766,-0.0027670999297007043,-0.0010607885794423205,0.007613264130906262,0,0,-0.08180561399290738,-0.10656969405541865,1.0,0.02404279617719541,-0.10656969405541865,1.0,0.0983951433551722,-0.10656969405541865,1.0
daily,1001,2016-06-10,16319.0,True,False,False,0.0013831838377065604,-0.00033262147675962214,-0.007336893151635148,-0.004741183347405266,0.01361540807357228,0,0,-0.07433053495924996,-0.08915987499234021,1.0,0.04669403762485447,-0.08915987499234021,1.0,0.1250689380476745,-0.08915987499234021,1.0
daily,1001,2016-08-04,16278.0,True,True,False,0.005877129148833892,-0.0006469616347655592,-0.0034762456546929763,-0.0010263848512971616,0.02389229156320702,0,1,0.03974689765327436,-0.002948765204570586,1.0,0.05258631281484212,-0.002948765204570586,1.0,0.16193635581766802,-0.010259245607568497,1.0
daily,1001,2016-08-05,16462.0,True,False,False,0.006980093806551663,-0.0012271646560203374,-0.006454925548301936,-0.0006250960700927024,0.007921954082006917,0,0,0.034928927226339446,-0.008625926375896003,0.0,0.026910460454379784,-0.010752034989673186,1.0,0.14919207872676468,-0.02132183209816547,1.0
daily,1001,2016-08-08,16632.0,True,False,False,0.010444522312179925,-0.0004904937398048618,0.012970894578020097,0.023473293391579456,-0.0011072714883676098,1,1,0.026996151996151997,-0.01875901875901876,0.0,0.032768157768157766,-0.020863395863395865,1.0,0.14093314093314094,-0.031325156325156325,1.0
daily,1001,2016-08-09,16699.0,True,False,False,0.010968260099198551,0.00014750440976722798,0.016640791771783518,0.030166348145098328,-0.008514457597516099,2,2,0.018743637343553506,-0.02269596981855201,0.0,0.028265165578777174,-0.024791903706808793,1.0,0.13240313791244984,-0.035211689322713936,1.0
daily,1001,2016-08-10,16877.0,True,True,True,0.009902442602508508,0.0006343187989957995,0.0129164245593648,0.02829685325391793,-0.008195332171218372,3,0,0.004799431178526989,-0.03300349588196955,0.0,-0.037091900219233274,-0.04538721336730461,1.0,0.12620726432422824,-0.04538721336730461,1.0
daily,1001,2016-08-16,16596.0,True,True,True,0.003846479759829733,0.00036662710234531675,0.000654199690687063,0.019382142385499127,-0.000654199690687063,6,0,0.008013979272113763,-0.016630513376717282,0.0,0.06483489997589781,-0.029223909375753195,1.0,0.1725114485418173,-0.029223909375753195,1.0
daily,1001,2016-08-17,16649.0,True,True,True,0.0018271321575259725,0.00017814289107481404,0.00957118094807446,0.028438415506726225,-0.0005878363101966991,7,1,-0.0021022283620637876,-0.019760946603399603,0.0,0.06120487716979999,-0.03231425310829479,1.0,0.15550483512523275,-0.03231425310829479,1.0
daily,1001,2016-08-18,16558.0,True,True,False,-0.00022315774236744595,-6.243813762387619e-05,-0.005459536090248243,0.012543683834473343,0.005761167918438754,0,0,-0.009240246406570842,-0.014373716632443531,0.0,0.07875347264162338,-0.026996014011354028,1.0,0.17387365623867618,-0.026996014011354028,1.0
daily,1001,2016-08-19,16599.0,True,True,False,-0.0013204583618478853,-0.00013615512265736828,-0.001101836897951791,0.016387937265919507,0.006716676980665026,0,1,-0.004819567443821917,-0.016808241460328936,0.0,0.07608892101933852,-0.029399361407313692,1.0,0.16555214169528285,-0.029399361407313692,1.0
daily,1001,2016-08-22,16549.0,True,True,False,-0.0014741125932625353,-0.0004074036920191794,0.0021857527563429536,0.019825502805882075,0.001316282046637399,1,2,-0.003444316877152698,-0.013837694120490664,0.0,0.08568493564565835,-0.02646685600338389,1.0,0.16224545289745604,-0.02646685600338389,1.0
daily,1001,2016-08-23,16550.0,True,True,False,-0.0012578047235543416,-0.0007400916771930527,-0.0035425972402171736,0.0139697167436843,0.006260702539616472,0,0,0.01552870090634441,-0.013897280966767372,0.0,0.09401812688821752,-0.026525679758308156,1.0,0.16320241691842902,-0.026525679758308156,1.0
daily,1001,2016-08-24,16580.0,True,False,False,0.00018716133609035333,-0.0010054326124661432,0.00185013596839385,0.020608540224984415,0.001349120355419181,1,1,0.010494571773220747,-0.015681544028950542,0.0,0.095416164053076,-0.028287092882991555,1.0,0.1689384800965018,-0.028287092882991555,1.0
daily,1001,2016-08-25,16485.0,True,False,False,-5.434191935645988e-05,-0.0015227542702659239,-0.0003562608312351053,0.018734750516136423,0.0024696725419513102,0,0,0.0035790112223233242,-0.010009099181073703,0.0,0.11210191082802548,-0.022687291477100396,1.0,0.17555353351531697,-0.022687291477100396,1.0
daily,1001,2016-08-26,16631.0,True,False,False,-3.322128699283389e-05,-0.0017875746658157705,-0.01178488804054331,0.007349877570456004,0.014201061908414843,0,0,0.0031266911189946484,-0.02080452167638747,0.0,0.10522518188924299,-0.031266911189946484,1.0,0.16475257050087186,-0.031266911189946484,1.0
daily,1001,2016-08-29,16690.0,True,False,False,-0.00017203548156344305,-0.0011263569577908757,0.010474839254988377,0.03037821165939716,-0.0031696199474748697,1,1,-0.01348112642300779,-0.024266027561414022,1.0,0.09982025164769323,-0.03469143199520671,1.0,0.1553624925104853,-0.03469143199520671,1.0
daily,1001,2016-08-30,16857.0,True,True,False,0.000428720661316628,-0.0003456293274176436,0.00947609850313858,0.029551778195457918,-0.006578947368421052,2,0,-0.009728896007593284,-0.03393249095331316,1.0,0.08601767811591624,-0.044254612327223115,1.0,0.13347570742124934,-0.044254612327223115,1.0
daily,1001,2016-09-07,16984.0,True,True,True,0.004385517593064676,0.0018885547634743404,0.01615138338032216,0.044545027533000214,-0.009640655612366886,8,0,-0.00730098916627414,-0.041156382477626,1.0,0.08902496467263307,-0.05140131888836552,1.0,0.1389543099387659,-0.05140131888836552,1.0
daily,1001,2016-09-08,16994.0,True,True,True,0.002699362268182452,0.0026360075349640033,0.012251719866887526,0.040059696000163514,-0.004969333393025026,9,0,0.0017653289396257503,-0.041720607273155234,1.0,0.10421325173590679,-0.051959515122984586,1.0,0.13298811345180653,-0.051959515122984586,1.0
daily,1001,2016-09-09,16748.0,True,True,True,0.0015452024005928881,0.003214511810104053,0.012530550490747609,0.039377700809528106,-0.00877049009104722,10,1,0.00549319321710055,-0.027645091951277765,1.0,0.13422498208741343,-0.0380343921662288,1.0,0.15345115834726533,-0.0380343921662288,1.0
daily,1001,2016-09-12,16764.0,True,True,True,0.0002150332106848917,0.0034619639354025906,-0.00437140195399283,0.020137184954934582,0.008611422974942115,0,0,0.0005965163445478406,-0.028573132903841565,1.0,0.1426270579813887,-0.03895251729897399,1.0,0.16941064185158675,-0.03895251729897399,1.0
daily,1001,2016-09-13,16632.0,True,True,False,-5.372252316792498e-05,0.0034897627492869988,-0.0013640284505889526,0.02244668454035023,0.005602366305810913,0,1,0.013468013468013467,-0.020863395863395865,1.0,0.1574074074074074,-0.031325156325156325,1.0,0.18043530543530545,-0.031325156325156325,1.0
daily,1001,2016-09-14,16512.0,True,True,False,-0.0005819141094774411,0.003080658732038821,-0.00784100613306416,0.014747244625913541,0.009572835362758462,0,0,0.023498062015503876,-0.013747577519379845,1.0,0.16600048449612403,-0.024285368217054265,1.0,0.18756056201550386,-0.024285368217054265,1.0
daily,1001,2016-09-16,16403.0,True,False,False,-0.0007103693024948181,0.0013639549192016552,-0.013198964154612212,0.008236669199617967,0.01941164698819296,0,1,0.036273852344083396,-0.007193806011095531,1.0,0.1827714442480034,-0.017801621654575384,1.0,0.1942937267573005,-0.017801621654575384,1.0
daily,1001,2016-09-20,16471.0,True,False,False,-0.0006359993550427772,0.0009609580262899534,-0.014499855091083556,0.006328708416683901,0.01981816171835093,0,0,0.04638455467184749,-0.01129257482848643,1.0,0.17728128225365794,-0.021856596442231802,1.0,0.18517394208001942,-0.021856596442231802,1.0
daily,1001,2016-09-21,16759.0,True,False,False,0.0005316209960427958,0.002608415115577346,0.003393999456721196,0.023618690313778945,0.020963991367241572,1,1,0.025359508323885675,-0.028283310460051315,1.0,0.1631958947431231,-0.03866579151500686,1.0,0.16086878692046064,-0.03866579151500686,1.0
daily,1001,2016-09-23,16707.0,True,False,False,0.0010782588956358456,0.0036153047221739176,-0.00023869196801527628,0.018896266662071778,0.0019692087361260296,0,0,0.0315436643323158,-0.025258873526066917,1.0,0.16382354701622073,-0.03567366971927934,1.0,0.1397019213503322,-0.03567366971927934,1.0
daily,1001,2016-09-26,16390.0,True,False,False,0.0013624425966482282,0.004597797003347037,-0.012737618193698964,0.004881466019043891,0.014527866710030507,0,0,0.05948749237339841,-0.006406345332519829,1.0,0.18529591214154972,-0.017022574740695545,1.0,0.1644295302013423,-0.017022574740695545,1.0
daily,1001,2016-09-27,16504.0,True,False,False,0.0013999874627986667,0.003840016565971501,-0.005401344970668106,0.01217976914559602,0.029129107645347367,0,1,0.05374454677653902,-0.007210373242850218,1.0,0.1752302472127969,-0.02381240911294232,1.0,0.16711100339311682,-0.02381240911294232,1.0
daily,1001,2016-09-28,16606.0,True,False,False,0.00011934598400763814,0.003271852640946563,-0.017601431980906922,-0.0019447882201398504,0.02237470167064439,0,0,0.04396001445260749,-0.011983620378176563,1.0,0.168433096471155,-0.029808502950740695,1.0,0.1432614717571962,-0.029808502950740695,1.0
daily,1001,2016-09-29,16474.0,True,False,False,5.6691203017208916e-05,0.003055218673885226,-0.003902520527019372,0.010843368630126419,0.010406721405384848,0,1,0.0590020638582008,-0.0040670146898142525,1.0,0.1776739104042734,-0.02203472137914289,1.0,0.1655942697584072,-0.02203472137914289,1.0
daily,1001,2016-09-30,16566.0,True,False,False,-0.002211809033242628,0.0026038111706027925,-0.017178024079108536,-0.004609131526661428,0.01968750933588265,0,0,0.05185319328745624,-0.0007243752263672582,0.0,0.15568030906676325,-0.02746589399975854,1.0,0.1600265604249668,-0.02746589399975854,1.0
daily,1001,2016-10-03,16661.0,True,False,False,-0.00238066825775665,0.0026408708610109466,-0.007302587903182311,0.003467215617282183,0.009934151111536327,0,1,0.04687593781885841,-0.001440489766520617,0.0,0.14723005821979473,-0.033011223816097474,1.0,0.1441690174659384,-0.033011223816097474,1.0
