code,origin_gidx,signal_gidx,lag_days,p60v_strong
8766,3413753,3413763,10,False
8766,3414035,3414035,0,False
8766,3414312,3414321,9,False
8766,3414507,3414512,5,False
8766,3414927,3414929,2,False
8766,3414976,3414984,8,False
8783,3415905,3415913,8,False
8783,3416302,3416302,0,False
8783,3417025,3417032,7,False
8783,3417790,3417794,4,False
8783,3418624,3418630,6,False
8783,3418758,3418764,6,False
8783,3419047,3419050,3,False
8783,3419069,3419072,3,False
8783,3419673,3419679,6,True
8783,3419875,3419885,10,False
8795,3420171,3420173,2,False
8795,3420371,3420372,1,False
8795,3420426,3420432,6,False
8795,3420531,3420531,0,False
8795,3420761,3420771,10,False
8795,3421756,3421757,1,False
8795,3422061,3422067,6,False
8795,3422158,3422160,2,False
8795,3422165,3422165,0,False
8795,3422171,3422171,0,False
8795,3422220,3422227,7,False
8795,3422258,3422258,0,False
8795,3422750,3422753,3,True
8795,3423543,3423548,5,False
8795,3423945,3423954,9,False
8795,3424182,3424192,10,False
8795,3424197,3424197,0,False
8795,3424271,3424281,10,False
8795,3424767,3424768,1,False
8795,3424824,3424824,0,False
8795,3424912,3424919,7,False
8795,3425092,3425094,2,False
8801,3425640,3425647,7,False
8801,3425821,3425821,0,True
8801,3425898,3425899,1,False
8801,3425909,3425913,4,False
8801,3426233,3426234,1,False
8801,3426444,3426453,9,False
8801,3426469,3426471,2,False
8801,3426718,3426726,8,False
8801,3426817,3426817,0,True
8801,3427263,3427272,9,True
8801,3427376,3427380,4,False
8801,3427792,3427793,1,False
8801,3427803,3427807,4,False
8801,3427817,3427825,8,False
8801,3428199,3428202,3,False
8801,3428245,3428249,4,False
8801,3428408,3428408,0,False
8801,3428419,3428420,1,True
8801,3428478,3428483,5,False
8801,3429372,3429376,4,False
8801,3429378,3429379,1,False
8801,3429707,3429716,9,False
8801,3430027,3430028,1,False
8801,3430074,3430075,1,False
8801,3430086,3430088,2,False
8801,3430457,3430460,3,False
8801,3431088,3431094,6,False
8801,3431304,3431305,1,False
8801,3431585,3431585,0,False
8801,3431588,3431588,0,False
8801,3431777,3431783,6,False
8801,3431975,3431975,0,False
8801,3432021,3432021,0,True
8801,3432049,3432049,0,False
8801,3432127,3432129,2,False
8801,3432231,3432234,3,False
8801,3432529,3432532,3,False
8801,3432852,3432857,5,False
8801,3432860,3432865,5,False
8801,3432880,3432880,0,False
8801,3432882,3432882,0,False
8801,3433020,3433023,3,False
8801,3433081,3433082,1,False
8802,3433323,3433332,9,False
8802,3433415,3433418,3,False
8802,3433515,3433517,2,False
8802,3433520,3433524,4,False
8802,3433680,3433685,5,False
8802,3433783,3433786,3,False
8802,3433851,3433855,4,False
8802,3433858,3433858,0,False
8802,3434576,3434579,3,False
8802,3435009,3435017,8,False
8802,3435033,3435036,3,False
8802,3435978,3435980,2,False
8802,3436119,3436121,2,False
8802,3436151,3436160,9,False
8802,3436283,3436284,1,False
8802,3436383,3436387,4,False
8802,3437142,3437150,8,False
8802,3437477,3437486,9,False
8802,3437578,3437578,0,False
8802,3437844,3437850,6,False
8802,3437866,3437868,2,False
8802,3438137,3438141,4,False
8802,3438549,3438549,0,False
8802,3438858,3438866,8,False
8802,3439395,3439398,3,False
8802,3439785,3439785,0,False
8802,3439791,3439800,9,False
8802,3439897,3439902,5,False
8802,3439977,3439979,2,False
8802,3439985,3439988,3,False
8802,3440189,3440189,0,False
8802,3440243,3440244,1,False
8802,3440250,3440252,2,False
8802,3440301,3440302,1,False
8802,3440311,3440311,0,False
8802,3440332,3440332,0,False
8802,3440620,3440622,2,False
8802,3440650,3440652,2,False
8802,3440789,3440793,4,False
8804,3441147,3441150,3,False
8804,3441169,3441175,6,False
8804,3441279,3441284,5,True
8804,3442083,3442091,8,False
8804,3442302,3442303,1,False
8804,3442312,3442314,2,False
8804,3442374,3442379,5,False
8804,3443016,3443020,4,False
8804,3443417,3443418,1,False
8804,3443421,3443421,0,False
8804,3443449,3443454,5,False
8804,3443492,3443498,6,False
8804,3443520,3443524,4,False
8804,3443558,3443559,1,False
8804,3443568,3443574,6,False
8804,3443593,3443602,9,False
8804,3443719,3443722,3,False
8804,3443889,3443890,1,False
8804,3444025,3444025,0,False
8804,3444901,3444903,2,False
8804,3445318,3445319,1,False
8804,3445332,3445332,0,False
8804,3445565,3445568,3,False
8804,3445614,3445616,2,False
8804,3445636,3445637,1,False
8804,3445978,3445981,3,False
8804,3445998,3445998,0,False
8804,3446426,3446426,0,False
8804,3447399,3447399,0,False
8804,3447479,3447479,0,False
8804,3447631,3447631,0,False
8804,3447662,3447669,7,False
8804,3447803,3447806,3,False
8804,3448013,3448014,1,False
8804,3448069,3448077,8,False
8804,3448105,3448110,5,False
8804,3448145,3448151,6,False
8804,3448212,3448212,0,False
8804,3448252,3448254,2,False
8804,3448351,3448352,1,False
8804,3448450,3448455,5,False
8804,3448476,3448486,10,False
8804,3448559,3448564,5,False
8830,3449040,3449041,1,False
8830,3449225,3449225,0,False
8830,3449234,3449235,1,False
8830,3449333,3449334,1,False
8830,3450166,3450167,1,False
8830,3450173,3450175,2,False
8830,3450573,3450576,3,False
8830,3450607,3450615,8,False
8830,3451270,3451277,7,False
8830,3451366,3451371,5,False
8830,3451509,3451511,2,False
8830,3451691,3451701,10,False
8830,3451729,3451732,3,False
8830,3451821,3451824,3,False
8830,3451926,3451927,1,False
8830,3453020,3453025,5,False
8830,3453335,3453338,3,False
8830,3453345,3453346,1,False
8830,3453384,3453386,2,False
8830,3453406,3453406,0,False
8830,3453426,3453432,6,False
8830,3453446,3453448,2,False
8830,3453677,3453677,0,False
8830,3454187,3454188,1,False
8830,3454316,3454323,7,False
8830,3454613,3454614,1,False
8830,3455505,3455505,0,False
8830,3455519,3455519,0,False
8830,3455524,3455525,1,False
8830,3455541,3455542,1,False
8830,3455921,3455931,10,False
8830,3456192,3456201,9,False
8848,3456516,3456520,4,False
8848,3456732,3456736,4,False
8848,3456869,3456879,10,False
8848,3456911,3456917,6,False
8848,3457014,3457018,4,False
8848,3458473,3458473,0,False
8848,3458990,3458993,3,False
8848,3459127,3459127,0,False
8848,3459355,3459356,1,False
8848,3459399,3459400,1,False
8848,3459433,3459434,1,False
8848,3459717,3459717,0,False
8848,3459730,3459731,1,False
8848,3459734,3459736,2,False
8848,3460199,3460204,5,False
8848,3460229,3460232,3,False
8848,3460827,3460836,9,False
8848,3460879,3460880,1,False
8848,3461173,3461183,10,False
8848,3461252,3461259,7,False
8848,3461442,3461447,5,False
8848,3461495,3461501,6,False
8848,3461603,3461604,1,False
8876,3462307,3462307,0,False
8876,3462484,3462493,9,False
8876,3462534,3462541,7,False
8876,3462657,3462662,5,False
8876,3462681,3462684,3,False
8876,3462824,3462832,8,False
8876,3463133,3463134,1,False
8876,3463203,3463204,1,False
8876,3463374,3463383,9,False
8876,3463515,3463515,0,True
8876,3463737,3463738,1,False
8876,3464116,3464119,3,False
8876,3464487,3464492,5,False
8876,3464710,3464717,7,False
8876,3464765,3464767,2,False
8876,3465086,3465096,10,False
8876,3465348,3465348,0,True
8876,3465351,3465351,0,False
8954,3466065,3466066,1,False
8954,3466373,3466379,6,False
8954,3466451,3466456,5,False
8954,3467375,3467385,10,False
8954,3467723,3467723,0,False
8954,3468078,3468080,2,False
8954,3468112,3468115,3,False
8954,3468427,3468427,0,False
8954,3468792,3468792,0,False
8954,3469016,3469020,4,False
8954,3469077,3469078,1,False
8954,3469090,3469090,0,False
8954,3469092,3469092,0,False
8954,3469465,3469467,2,False
8954,3469553,3469562,9,False
8954,3469598,3469598,0,False
8954,3469603,3469603,0,False
8954,3469607,3469615,8,False
8954,3469652,3469654,2,False
8954,3469695,3469700,5,False
8954,3469865,3469866,1,False
8954,3470016,3470025,9,False
8954,3470226,3470227,1,False
8954,3470492,3470500,8,False
8954,3470504,3470510,6,False
8954,3471287,3471288,1,False
8954,3471302,3471302,0,False
8957,3471723,3471723,0,True
8957,3471975,3471978,3,False
8957,3472243,3472243,0,True
8957,3472807,3472809,2,False
8957,3472847,3472849,2,False
8957,3473210,3473215,5,False
8957,3473910,3473912,2,False
8957,3474068,3474069,1,False
8957,3474097,3474098,1,False
8957,3474104,3474106,2,False
8957,3474113,3474113,0,False
8957,3474118,3474118,0,True
8957,3474362,3474364,2,False
8957,3474396,3474397,1,False
8957,3474468,3474469,1,False
8957,3474481,3474481,0,False
8957,3474634,3474634,0,False
8957,3474643,3474643,0,False
8957,3474834,3474835,1,False
8957,3474839,3474847,8,False
8957,3474940,3474940,0,False
8957,3475077,3475077,0,True
8957,3475140,3475146,6,False
8957,3475851,3475853,2,False
8957,3475983,3475987,4,False
8957,3476010,3476010,0,False
8957,3476051,3476053,2,False
8957,3476066,3476069,3,False
8957,3476593,3476601,8,False
8957,3476774,3476776,2,False
8984,3477675,3477675,0,False
8984,3477915,3477915,0,False
8984,3477918,3477918,0,False
8984,3478384,3478394,10,False
8984,3478464,3478474,10,False
8984,3478685,3478695,10,False
8984,3478773,3478773,0,True
8984,3479137,3479139,2,False
8984,3479267,3479270,3,False
8984,3479395,3479397,2,False
8984,3479610,3479610,0,False
8984,3479621,3479621,0,False
8984,3479753,3479755,2,False
8984,3479765,3479768,3,False
8984,3479869,3479872,3,False
8984,3479882,3479882,0,False
8984,3480370,3480373,3,False
8984,3480656,3480656,0,False
8984,3480898,3480898,0,False
8984,3481589,3481589,0,True
8984,3481660,3481660,0,False
9001,3482025,3482025,0,False
9001,3482094,3482094,0,False
9001,3482231,3482235,4,False
9001,3482478,3482481,3,False
9001,3482663,3482664,1,False
9001,3482682,3482682,0,False
9001,3482933,3482936,3,False
9001,3483311,3483321,10,False
9001,3483699,3483699,0,False
9001,3483932,3483934,2,False
9001,3483936,3483936,0,False
9001,3484022,3484022,0,False
9001,3484085,3484086,1,False
9001,3484189,3484199,10,False
9001,3484217,3484217,0,False
9001,3484619,3484624,5,False
9001,3485040,3485046,6,False
9001,3485307,3485307,0,True
9001,3485313,3485316,3,False
9001,3485597,3485605,8,False
9001,3486373,3486376,3,False
9001,3486625,3486627,2,False
9001,3486643,3486643,0,False
9001,3486706,3486709,3,False
9001,3486871,3486876,5,False
9001,3487256,3487258,2,False
9001,3487317,3487317,0,False
9001,3487322,3487323,1,False
9001,3487882,3487882,0,False
9001,3488105,3488106,1,False
9001,3488303,3488309,6,False
9001,3488322,3488322,0,False
9001,3488380,3488380,0,False
9001,3488623,3488623,0,True
9001,3488637,3488637,0,False
9001,3489030,3489039,9,False
9001,3489256,3489256,0,False
9001,3489272,3489272,0,False
9001,3489279,3489283,4,False
9005,3489992,3489993,1,False
9005,3489999,3489999,0,False
9005,3490010,3490010,0,True
9005,3490119,3490123,4,False
9005,3490451,3490452,1,False
9005,3491008,3491009,1,False
9005,3491270,3491275,5,False
9005,3491501,3491502,1,False
9005,3492155,3492158,3,False
9005,3493238,3493240,2,False
9005,3493259,3493261,2,False
9005,3493430,3493431,1,False
9005,3493613,3493617,4,False
9005,3493626,3493626,0,True
9005,3493630,3493630,0,True
9005,3493739,3493739,0,False
9005,3493799,3493799,0,False
9005,3494009,3494015,6,False
9005,3494226,3494234,8,False
9005,3494268,3494277,9,False
9005,3494555,3494564,9,False
9005,3494799,3494807,8,False
9005,3494862,3494862,0,False
9005,3494869,3494871,2,False
9005,3494899,3494900,1,False
9005,3495690,3495698,8,False
9005,3496173,3496173,0,False
9005,3496342,3496350,8,False
9005,3496357,3496357,0,False
9005,3496360,3496360,0,False
9005,3496464,3496464,0,False
9005,3496753,3496758,5,False
9005,3496852,3496862,10,False
9005,3497076,3497080,4,False
9006,3497506,3497507,1,True
9006,3497517,3497527,10,False
9006,3497600,3497605,5,False
9006,3497613,3497613,0,False
9006,3497865,3497868,3,False
9006,3498506,3498508,2,False
9006,3498824,3498826,2,False
9006,3498858,3498861,3,False
9006,3499232,3499240,8,False
9006,3499284,3499284,0,False
9006,3499312,3499313,1,False
9006,3499316,3499319,3,False
9006,3499532,3499537,5,False
9006,3500178,3500181,3,False
9006,3500329,3500335,6,False
9006,3500379,3500382,3,False
9006,3500779,3500786,7,False
9006,3500819,3500822,3,False
9006,3501000,3501000,0,True
9006,3501135,3501136,1,False
9006,3501139,3501145,6,False
9006,3501214,3501223,9,False
9006,3501841,3501846,5,False
9006,3502044,3502044,0,False
9006,3502064,3502067,3,False
9006,3502274,3502274,0,False
9006,3502573,3502577,4,False
9006,3502700,3502706,6,False
9006,3503377,3503377,0,False
9006,3503436,3503440,4,False
9006,3503745,3503745,0,False
9006,3503862,3503862,0,False
9006,3504095,3504097,2,False
9006,3504517,3504527,10,False
9006,3504588,3504588,0,False
9006,3504719,3504720,1,False
9006,3504792,3504794,2,False
9006,3504864,3504864,0,False
9006,3505016,3505017,1,False
9006,3505050,3505051,1,False
9007,3505211,3505212,1,False
9007,3505402,3505404,2,False
9007,3505451,3505451,0,False
9007,3505457,3505457,0,False
9007,3505459,3505459,0,False
9007,3505541,3505541,0,False
9007,3505648,3505648,0,False
9007,3505814,3505821,7,False
9007,3505961,3505961,0,False
9007,3506165,3506168,3,False
9007,3506536,3506536,0,True
9007,3506631,3506637,6,False
9007,3506687,3506687,0,True
9007,3506812,3506812,0,False
9007,3506874,3506877,3,False
9007,3507115,3507117,2,False
9007,3507216,3507218,2,False
9007,3507295,3507301,6,False
9007,3507307,3507307,0,False
9007,3507573,3507573,0,True
9007,3507598,3507600,2,False
9007,3507939,3507941,2,False
9007,3507979,3507982,3,False
9007,3508746,3508749,3,False
9007,3508766,3508766,0,True
9007,3508797,3508799,2,False
9007,3508905,3508914,9,False
9007,3508927,3508927,0,False
9007,3509009,3509009,0,False
9007,3509046,3509047,1,False
9007,3509049,3509050,1,False
9007,3509123,3509123,0,False
9007,3509128,3509137,9,False
9007,3509150,3509150,0,False
9007,3509389,3509392,3,False
9007,3509564,3509570,6,False
9007,3509595,3509600,5,False
9007,3509613,3509613,0,True
9007,3510104,3510105,1,False
9007,3510115,3510115,0,False
9007,3510364,3510374,10,False
9007,3511161,3511169,8,False
9007,3511415,3511416,1,False
9007,3511507,3511508,1,False
9007,3511596,3511597,1,False
9007,3511990,3511991,1,False
9007,3512615,3512616,1,False
9007,3512618,3512620,2,True
9007,3512782,3512787,5,False
9009,3513921,3513922,1,True
9009,3514047,3514048,1,False
9009,3514344,3514345,1,False
9009,3514363,3514363,0,True
9009,3514369,3514376,7,False
9009,3514575,3514575,0,False
9009,3514987,3514990,3,False
9009,3515140,3515142,2,False
9009,3515201,3515210,9,False
9009,3515366,3515370,4,False
9009,3515746,3515753,7,False
9009,3516343,3516345,2,False
9009,3516351,3516352,1,False
9009,3516800,3516802,2,False
9009,3516814,3516816,2,False
9009,3516841,3516842,1,False
9009,3516920,3516925,5,False
9009,3517048,3517057,9,False
9009,3517101,3517103,2,False
9009,3517215,3517223,8,False
9009,3517238,3517238,0,True
9009,3517533,3517536,3,False
9009,3517557,3517558,1,False
9009,3517582,3517584,2,False
9009,3517596,3517596,0,False
9009,3517833,3517833,0,True
9009,3517908,3517913,5,False
9009,3518116,3518117,1,False
9009,3518140,3518140,0,False
9009,3518154,3518154,0,True
9009,3518743,3518749,6,False
9009,3518947,3518947,0,False
9009,3519013,3519014,1,False
9009,3519635,3519637,2,False
9009,3519671,3519671,0,False
9009,3519689,3519689,0,True
9009,3519717,3519726,9,False
9009,3519791,3519792,1,False
9009,3519870,3519870,0,True
9009,3520316,3520324,8,False
9009,3520363,3520363,0,False
9009,3520370,3520370,0,True
9009,3520582,3520591,9,False
9020,3520823,3520823,0,False
9020,3520883,3520888,5,False
9020,3520934,3520935,1,False
9020,3520953,3520953,0,False
9020,3521069,3521072,3,False
9020,3521289,3521291,2,False
9020,3521298,3521300,2,False
9020,3521315,3521315,0,True
9020,3521357,3521357,0,False
9020,3521413,3521413,0,False
9020,3521453,3521454,1,False
9020,3521472,3521472,0,False
9020,3521577,3521578,1,False
9020,3521693,3521693,0,True
9020,3521799,3521799,0,False
9020,3521804,3521804,0,False
9020,3521861,3521861,0,False
9020,3522073,3522075,2,False
9020,3522079,3522079,0,False
9020,3522102,3522102,0,False
9020,3522104,3522104,0,False
9020,3522180,3522181,1,False
9020,3522304,3522304,0,False
9020,3522307,3522309,2,False
9020,3522324,3522325,1,False
9020,3522381,3522381,0,False
9020,3522414,3522414,0,False
9020,3522542,3522543,1,False
9020,3522688,3522697,9,False
9020,3522716,3522716,0,False
9020,3523037,3523038,1,False
9020,3523208,3523210,2,False
9020,3523453,3523460,7,False
9020,3523473,3523473,0,True
9020,3523578,3523578,0,False
9020,3523930,3523938,8,False
9020,3524071,3524077,6,False
9020,3524892,3524897,5,False
9020,3525094,3525096,2,False
9020,3525132,3525138,6,False
9020,3525302,3525305,3,False
9020,3525372,3525376,4,False
9020,3525711,3525715,4,False
9020,3525771,3525776,5,False
9020,3525779,3525779,0,False
9020,3525885,3525894,9,False
9020,3526102,3526107,5,False
9020,3526165,3526166,1,False
9020,3526364,3526368,4,False
9020,3526623,3526633,10,False
9020,3526657,3526657,0,True
9020,3527135,3527135,0,False
9020,3527428,3527428,0,False
9020,3527586,3527586,0,False
9020,3527732,3527741,9,False
9020,3528065,3528074,9,False
9020,3528297,3528299,2,True
9021,3528431,3528431,0,False
9021,3528447,3528447,0,False
9021,3528662,3528663,1,False
9021,3528875,3528875,0,True
9021,3528883,3528884,1,False
9021,3528970,3528975,5,False
9021,3529277,3529279,2,False
9021,3529320,3529330,10,False
9021,3529411,3529421,10,False
9021,3529543,3529551,8,False
9021,3529601,3529602,1,False
9021,3529734,3529735,1,False
9021,3530153,3530157,4,False
9021,3530208,3530216,8,False
9021,3530229,3530230,1,True
9021,3530236,3530238,2,False
9021,3530258,3530260,2,False
9021,3530645,3530652,7,False
9021,3530665,3530665,0,False
9021,3530832,3530832,0,False
9021,3530842,3530842,0,True
9021,3530858,3530860,2,False
9021,3530865,3530868,3,False
9021,3530875,3530876,1,True
9021,3531097,3531098,1,True
9021,3531104,3531111,7,False
9021,3531130,3531131,1,False
9021,3531471,3531481,10,False
9021,3532011,3532016,5,False
9021,3532054,3532064,10,False
9021,3532069,3532070,1,False
9021,3532076,3532076,0,False
9021,3532170,3532177,7,False
9021,3532280,3532290,10,False
9021,3532605,3532607,2,False
9021,3532907,3532917,10,False
9021,3533297,3533297,0,False
9021,3533386,3533387,1,False
9021,3533474,3533475,1,False
9021,3533710,3533710,0,False
9021,3533809,3533815,6,False
9021,3533849,3533851,2,False
9021,3533890,3533900,10,False
9021,3534052,3534055,3,False
9021,3534302,3534304,2,False
9021,3534620,3534628,8,False
9021,3534765,3534770,5,False
9021,3534778,3534778,0,False
9021,3534781,3534781,0,False
9021,3535141,3535143,2,False
9021,3535284,3535285,1,False
9021,3535350,3535351,1,False
9022,3535948,3535957,9,False
9022,3536066,3536066,0,False
9022,3536272,3536276,4,False
9022,3536281,3536282,1,True
9022,3536290,3536290,0,False
9022,3536439,3536446,7,False
9022,3536699,3536699,0,False
9022,3536995,3536995,0,False
9022,3537127,3537128,1,False
9022,3537619,3537626,7,False
9022,3537658,3537658,0,False
9022,3537663,3537664,1,False
9022,3537669,3537669,0,False
9022,3537671,3537680,9,False
9022,3537780,3537781,1,False
9022,3537889,3537894,5,False
9022,3538659,3538662,3,False
9022,3539002,3539005,3,False
9022,3539440,3539443,3,False
9022,3539511,3539514,3,False
9022,3539696,3539697,1,False
9022,3539708,3539708,0,False
9022,3539863,3539868,5,False
9022,3539919,3539919,0,False
9022,3539931,3539934,3,False
9022,3540024,3540031,7,False
9022,3540365,3540366,1,False
9022,3540768,3540768,0,False
9022,3541596,3541599,3,False
9022,3541875,3541879,4,False
9022,3542292,3542297,5,False
9022,3542485,3542494,9,False
9023,3542614,3542616,2,False
9024,3542925,3542928,3,False
9024,3543226,3543235,9,False
9024,3543931,3543939,8,False
9024,3544180,3544185,5,False
9024,3544594,3544604,10,False
9024,3544871,3544871,0,False
9024,3545051,3545055,4,False
9024,3545118,3545118,0,False
9024,3545337,3545338,1,False
9024,3545576,3545579,3,False
9041,3545778,3545787,9,False
9041,3546030,3546032,2,False
9041,3546036,3546036,0,False
9041,3546141,3546151,10,False
9041,3546282,3546282,0,False
9041,3546284,3546284,0,False
9041,3546563,3546563,0,True
9041,3546578,3546586,8,False
9041,3546830,3546832,2,False
9041,3546867,3546876,9,False
9041,3547427,3547431,4,False
9041,3547632,3547634,2,False
9041,3547913,3547921,8,False
9041,3548150,3548158,8,False
9041,3548192,3548193,1,False
9041,3548323,3548325,2,False
9041,3548330,3548331,1,False
9041,3548851,3548856,5,False
9041,3549115,3549115,0,True
9041,3549240,3549245,5,False
9041,3549250,3549251,1,False
9041,3549296,3549305,9,False
9041,3549399,3549400,1,False
9041,3550197,3550206,9,False
9041,3550629,3550629,0,False
9041,3550755,3550756,1,False
9041,3550766,3550768,2,False
9041,3550925,3550933,8,False
9041,3551013,3551023,10,False
9041,3551035,3551035,0,True
9041,3551039,3551040,1,False
9041,3551214,3551217,3,False
9041,3551236,3551236,0,False
9041,3551386,3551387,1,False
9041,3551741,3551742,1,False
9041,3551874,3551874,0,False
9041,3552261,3552261,0,False
9041,3552516,3552519,3,False
9041,3552537,3552540,3,False
9041,3552992,3552998,6,False
9041,3553169,3553172,3,False
9041,3553398,3553398,0,False
9042,3553541,3553543,2,False
9042,3553553,3553554,1,False
9042,3553975,3553977,2,False
9042,3554154,3554161,7,False
9042,3554364,3554365,1,False
9042,3554607,3554609,2,False
9042,3554637,3554646,9,False
9042,3555226,3555226,0,False
9042,3555233,3555237,4,False
9042,3555871,3555872,1,False
9042,3555959,3555966,7,False
9042,3555975,3555976,1,False
9042,3556540,3556548,8,False
9042,3556971,3556978,7,False
9042,3557075,3557077,2,False
9042,3557164,3557171,7,False
9042,3557336,3557340,4,False
9042,3557886,3557886,0,False
9042,3558184,3558187,3,False
9042,3558358,3558358,0,False
9042,3558399,3558401,2,False
9042,3558767,3558768,1,False
9042,3558895,3558897,2,False
9042,3559045,3559048,3,False
9042,3559061,3559061,0,False
9042,3559165,3559165,0,False
9042,3559582,3559588,6,False
9042,3560111,3560111,0,False
9042,3560184,3560192,8,False
9042,3560286,3560288,2,False
9042,3560351,3560351,0,False
9042,3560541,3560541,0,False
9042,3560619,3560625,6,False
9042,3561039,3561041,2,False
9042,3561168,3561168,0,False
9048,3561673,3561673,0,False
9048,3561732,3561732,0,False
9048,3561735,3561735,0,False
9048,3561741,3561741,0,False
9048,3561931,3561931,0,False
9048,3561937,3561940,3,False
9048,3561945,3561945,0,True
9048,3561947,3561948,1,False
9048,3561961,3561961,0,False
9048,3561970,3561970,0,False
9048,3561977,3561979,2,False
9048,3561982,3561982,0,False
9048,3561987,3561987,0,True
9048,3562187,3562187,0,False
9048,3562363,3562363,0,False
9048,3562370,3562370,0,False
9048,3562446,3562446,0,False
9048,3562654,3562654,0,False
9048,3562741,3562741,0,True
9048,3563172,3563174,2,False
9048,3563543,3563544,1,False
9048,3563734,3563734,0,False
9048,3563736,3563737,1,False
9048,3563747,3563747,0,False
9048,3563750,3563751,1,False
9048,3564087,3564087,0,False
9048,3564172,3564179,7,False
9048,3564630,3564634,4,False
9048,3564757,3564757,0,False
9048,3564761,3564761,0,False
9048,3564945,3564946,1,False
9048,3564949,3564949,0,False
9048,3564966,3564967,1,False
9048,3565343,3565343,0,False
9048,3565956,3565957,1,False
9048,3565963,3565964,1,False
9048,3565979,3565979,0,False
9048,3566082,3566088,6,False
9048,3566464,3566465,1,False
9048,3566509,3566509,0,False
9048,3566513,3566519,6,False
9048,3566553,3566553,0,True
9048,3566560,3566560,0,False
9048,3566601,3566604,3,False
9048,3566631,3566638,7,False
9048,3566649,3566649,0,False
9048,3566762,3566763,1,False
9048,3566777,3566777,0,False
9048,3566902,3566903,1,False
9048,3567233,3567243,10,False
9048,3567282,3567282,0,False
9048,3567352,3567360,8,False
9048,3567397,3567397,0,False
9048,3567401,3567402,1,False
9048,3567606,3567607,1,False
9048,3567808,3567811,3,False
9048,3567823,3567823,0,False
9048,3568076,3568080,4,False
9048,3568088,3568091,3,False
9048,3568110,3568113,3,False
9048,3568172,3568173,1,False
9048,3568724,3568727,3,False
9064,3569532,3569532,0,False
9064,3569815,3569820,5,False
9064,3569857,3569857,0,False
9064,3569863,3569867,4,False
9064,3569998,3569998,0,False
9064,3570038,3570039,1,False
9064,3570169,3570178,9,False
9064,3570327,3570327,0,False
9064,3571856,3571857,1,False
9064,3571869,3571878,9,False
9064,3572080,3572080,0,False
9064,3572130,3572132,2,False
9064,3572154,3572156,2,False
9064,3572257,3572258,1,False
9064,3572791,3572791,0,False
9064,3573240,3573245,5,False
9064,3573490,3573491,1,False
9064,3573685,3573694,9,False
9064,3573742,3573743,1,False
9064,3573881,3573883,2,False
9064,3573898,3573908,10,False
9064,3573923,3573928,5,False
9064,3574076,3574078,2,False
9064,3574087,3574087,0,False
9064,3574473,3574480,7,False
9064,3574494,3574494,0,False
9064,3574572,3574578,6,False
9064,3574864,3574868,4,True
9064,3574960,3574961,1,False
9064,3575296,3575299,3,False
9064,3575624,3575626,2,False
9064,3575930,3575933,3,False
9064,3576078,3576083,5,False
9064,3576092,3576092,0,False
9064,3576105,3576105,0,True
9064,3576171,3576171,0,False
9064,3576182,3576186,4,False
9064,3576283,3576293,10,False
9064,3576581,3576586,5,False
9064,3576616,3576625,9,False
9069,3578457,3578457,0,False
9069,3578543,3578549,6,False
9069,3578712,3578713,1,False
9069,3578946,3578947,1,False
9069,3579028,3579028,0,False
9069,3579100,3579100,0,False
9069,3579546,3579548,2,False
9069,3579809,3579809,0,False
9069,3579823,3579823,0,False
9069,3580197,3580205,8,False
9069,3580262,3580268,6,False
9069,3580632,3580633,1,False
9069,3581040,3581040,0,False
9069,3581075,3581075,0,True
9069,3581104,3581104,0,False
9069,3581169,3581177,8,False
9069,3581493,3581495,2,False
9069,3581926,3581930,4,False
9069,3582024,3582025,1,False
9069,3582038,3582038,0,False
9069,3582040,3582040,0,False
9069,3583266,3583268,2,False
9069,3583887,3583887,0,False
9069,3584026,3584031,5,False
9069,3584124,3584126,2,False
9069,3584136,3584136,0,False
9076,3584627,3584628,1,False
9076,3584632,3584632,0,False
9076,3585472,3585478,6,False
9076,3585882,3585882,0,False
9076,3586317,3586324,7,False
9076,3586564,3586564,0,False
9076,3586639,3586642,3,False
9076,3586719,3586720,1,False
9076,3586730,3586730,0,False
9076,3587297,3587298,1,False
9076,3587307,3587308,1,False
9076,3587312,3587312,0,False
9076,3587321,3587323,2,False
9076,3587326,3587331,5,False
9076,3588470,3588470,0,False
9076,3588709,3588710,1,False
9076,3588838,3588839,1,False
9076,3588915,3588915,0,False
9076,3588929,3588932,3,False
9076,3588935,3588935,0,False
9076,3589324,3589326,2,False
9076,3589695,3589695,0,True
9076,3590003,3590004,1,False
9076,3590006,3590013,7,False
9076,3590253,3590254,1,False
9076,3590438,3590438,0,False
9076,3590647,3590656,9,False
9076,3590772,3590772,0,False
9076,3591484,3591488,4,False
9076,3591956,3591961,5,False
9076,3592022,3592022,0,False
9090,3592695,3592705,10,False
9090,3593636,3593637,1,False
9090,3593838,3593840,2,False
9090,3593943,3593946,3,False
9090,3594162,3594171,9,False
9090,3594955,3594961,6,False
9101,3595318,3595319,1,True
9101,3595329,3595331,2,False
9101,3595338,3595339,1,False
9101,3595600,3595602,2,False
9101,3595695,3595699,4,False
9101,3595704,3595708,4,False
9101,3596456,3596459,3,False
9101,3596572,3596574,2,False
9101,3596595,3596597,2,False
9101,3597147,3597149,2,False
9101,3597153,3597156,3,False
9101,3597166,3597167,1,False
9101,3597170,3597170,0,False
9101,3597468,3597477,9,False
9101,3597479,3597481,2,False
9101,3597519,3597521,2,False
9101,3597526,3597526,0,False
9101,3597535,3597536,1,False
