direction,code,signal_month_text,signal_date_text,entry_month_text,entry_price,tp_price,exit_price,exit_rule,ret_net_assumed,p_abs_big,p_side_big,p_side20,abs_gate,side_gate,target20_gate,model_version
down,3962,2017-03,2017-03-31,2017-04,382.5,306.0,306.0,tp20,0.2,0.4709764946852893,0.3432515970678654,0.0860309363156296,0.32,0.3,0.08,20260214053343_m1
down,6191,2017-03,2017-03-31,2017-04,2929.0,2343.2000000000003,2692.0,month_close,0.0809149880505291,0.5574950587338808,0.4252546409599315,0.0909511189491535,0.32,0.3,0.08,20260214053343_m1
down,6323,2017-03,2017-03-31,2017-04,333.0,266.40000000000003,266.40000000000003,tp20,0.1999999999999999,0.5149277310034316,0.3958898438948422,0.0891892311252482,0.32,0.3,0.08,20260214053343_m1
down,6753,2017-03,2017-03-31,2017-04,4700.0,3760.0,3760.0,tp20,0.2,0.6565942706725716,0.5078385486389483,0.0959061534098945,0.32,0.3,0.08,20260214053343_m1
down,7717,2017-03,2017-03-31,2017-04,8580.0,6864.0,8555.0,month_close,0.0029137529137529,0.4036332237082999,0.3117372399460789,0.0841400748883224,0.32,0.3,0.08,20260214053343_m1
down,8783,2017-03,2017-03-31,2017-04,3810.0,3048.0,3048.0,tp20,0.2,0.5582735463662234,0.3763424978336762,0.0880163903615782,0.32,0.3,0.08,20260214053343_m1
down,9519,2017-03,2017-03-31,2017-04,427.5,342.0,342.0,tp20,0.2,0.4785401727715755,0.3300820312367715,0.0852407623657639,0.32,0.3,0.08,20260214053343_m1
up,3479,2017-03,2017-03-31,2017-04,1845.71435546875,2214.8572265625,2028.57153320313,month_close,0.0990712225825107,0.7722265499275822,0.3962093569923353,0.1517880757194746,0.15,0.3,0.14,20260214053343_m1
up,4366,2017-03,2017-03-31,2017-04,235.333343505859,282.4000122070308,229.333343505859,month_close,-0.0254957496061353,0.5261994855201125,0.315528042219567,0.1469471968331085,0.15,0.3,0.14,20260214053343_m1
up,6544,2017-03,2017-03-31,2017-04,70.75,84.89999999999999,78.0625,month_close,0.103356890459364,0.7019535513169949,0.4818605253770062,0.1569271458225548,0.15,0.3,0.14,20260214053343_m1
up,9418,2017-03,2017-03-31,2017-04,314.333343505859,377.20001220703074,314.666687011719,month_close,0.00106047771497,0.5381493807080387,0.34354976200869,0.1486285000204558,0.15,0.3,0.14,20260214053343_m1
down,2160,2017-04,2017-04-28,2017-05,1490.00012207031,1192.000097656248,1370.00012207031,month_close,0.0805369061535804,0.6563534073977045,0.423031416851135,0.0908177255026257,0.32,0.3,0.08,20260214053343_m1
down,3479,2017-04,2017-04-28,2017-05,2028.57153320313,1622.857226562504,2108.57153320313,month_close,-0.0394366176842082,0.4626268731176169,0.3642620674860179,0.0872915645407187,0.32,0.3,0.08,20260214053343_m1
down,3565,2017-04,2017-04-28,2017-05,832.5,666.0,781.25,month_close,0.0615615615615615,0.6297376147332692,0.3855204912903807,0.0885670699689805,0.32,0.3,0.08,20260214053343_m1
down,6208,2017-04,2017-04-28,2017-05,1235.0,988.0,1086.0,month_close,0.1206477732793522,0.7300348650444918,0.6551868357714342,0.1047470506378437,0.32,0.3,0.08,20260214053343_m1
down,6425,2017-04,2017-04-28,2017-05,3340.0,2672.0,3375.0,month_close,-0.0104790419161676,0.386896583224263,0.3031792353287282,0.0836265946112813,0.32,0.3,0.08,20260214053343_m1
down,8783,2017-04,2017-04-28,2017-05,4380.0,3504.0,5380.0,month_close,-0.228310502283105,0.4460439922949215,0.3187039718373131,0.0845580788017964,0.32,0.3,0.08,20260214053343_m1
up,6323,2017-04,2017-04-28,2017-05,224.400009155273,269.2800109863276,269.2800109863276,tp20,0.1999999999999999,0.68383149763356,0.5539356615647799,0.1612516539938213,0.15,0.3,0.14,20260214053343_m1
up,6532,2017-04,2017-04-28,2017-05,168.100006103516,201.7200073242192,188.699996948242,month_close,0.1225460445970507,0.3930725260932424,0.3064495130200849,0.1464024850811396,0.15,0.3,0.14,20260214053343_m1
down,2160,2017-05,2017-05-31,2017-06,1370.00012207031,1096.000097656248,2210.0,month_close,-0.6131385423968453,0.6202579015712236,0.4287906214107606,0.0911632777762033,0.32,0.3,0.08,20260214053343_m1
down,3565,2017-05,2017-05-31,2017-06,781.25,625.0,748.75,month_close,0.0416,0.4804497759011847,0.3641701950609304,0.0872860521952135,0.32,0.3,0.08,20260214053343_m1
down,3661,2017-05,2017-05-31,2017-06,393.75,315.0,315.0,tp20,0.2,0.7315133340269167,0.5510064056791947,0.0984962248323093,0.32,0.3,0.08,20260214053343_m1
down,8783,2017-05,2017-05-31,2017-06,5380.0,4304.0,8760.0,month_close,-0.6282527881040892,0.4498615439360268,0.3383332324180603,0.0857358344366413,0.32,0.3,0.08,20260214053343_m1
up,3923,2017-05,2017-05-31,2017-06,156.25,187.5,135.375,month_close,-0.1336,0.5042994948561497,0.3072921227403256,0.146453041664354,0.15,0.3,0.14,20260214053343_m1
up,6027,2017-05,2017-05-31,2017-06,1150.0,1380.0,1380.0,tp20,0.1999999999999999,0.5668938131165079,0.3998449340225037,0.1520062103412847,0.15,0.3,0.14,20260214053343_m1
down,2120,2017-06,2017-06-30,2017-07,985.0,788.0,881.0,month_close,0.1055837563451776,0.4396549588988566,0.3198331782408726,0.08462583118601,0.32,0.3,0.08,20260214053343_m1
down,2160,2017-06,2017-06-30,2017-07,2210.0,1768.0,2116.66674804688,month_close,0.0422322407027692,0.6033955117378892,0.4188023853260035,0.0905639836111179,0.32,0.3,0.08,20260214053343_m1
down,3623,2017-06,2017-06-30,2017-07,1562.5,1250.0,2097.5,month_close,-0.3424,0.5797194749466392,0.3071024591517942,0.0838619880406653,0.32,0.3,0.08,20260214053343_m1
down,3661,2017-06,2017-06-30,2017-07,241.0,192.8,241.25,month_close,-0.0010373443983402,0.6273983346245647,0.466010731243794,0.0933964843661853,0.32,0.3,0.08,20260214053343_m1
down,3687,2017-06,2017-06-30,2017-07,798.0,638.4000000000001,730.0,month_close,0.0852130325814536,0.4768828107604402,0.3046295309856897,0.083713612350699,0.32,0.3,0.08,20260214053343_m1
down,4814,2017-06,2017-06-30,2017-07,416.0,332.8,401.0,month_close,0.0360576923076923,0.6709584605873707,0.5148475325385002,0.0963266924438677,0.32,0.3,0.08,20260214053343_m1
down,5721,2017-06,2017-06-30,2017-07,138.0,110.4,110.4,tp20,0.1999999999999999,0.7756423232685963,0.6619417862505553,0.105152347666591,0.32,0.3,0.08,20260214053343_m1
down,8783,2017-06,2017-06-30,2017-07,8760.0,7008.0,9000.0,month_close,-0.0273972602739726,0.611089573141689,0.5170542375272218,0.096459094743191,0.32,0.3,0.08,20260214053343_m1
up,3186,2017-06,2017-06-30,2017-07,515.333374023438,618.4000488281255,618.4000488281255,tp20,0.1999999999999999,0.4074690405282162,0.3076690291706838,0.1464756560501755,0.15,0.3,0.14,20260214053343_m1
up,3903,2017-06,2017-06-30,2017-07,1369.0,1642.8,1642.8,tp20,0.1999999999999999,0.5141571629897725,0.3997585637445732,0.1520010281246089,0.15,0.3,0.14,20260214053343_m1
up,6027,2017-06,2017-06-30,2017-07,1432.0,1718.4,1718.4,tp20,0.1999999999999999,0.4870495221194977,0.3325303701554543,0.1479673365092617,0.15,0.3,0.14,20260214053343_m1
up,6036,2017-06,2017-06-30,2017-07,668.0,801.6,659.0,month_close,-0.0134730538922155,0.4642504570586837,0.3585109653694955,0.1495261722221042,0.15,0.3,0.14,20260214053343_m1
up,6532,2017-06,2017-06-30,2017-07,193.900009155273,232.6800109863276,210.900009155273,month_close,0.0876740546535332,0.4706399940108335,0.3979365001228035,0.1518917043073027,0.15,0.3,0.14,20260214053343_m1
up,6544,2017-06,2017-06-30,2017-07,98.4375,118.125,95.0625,month_close,-0.0342857142857142,0.4904841621732512,0.3755641485853003,0.1505493632150525,0.15,0.3,0.14,20260214053343_m1
down,2160,2017-07,2017-07-31,2017-08,2116.66674804688,1693.333398437504,1693.333398437504,tp20,0.2,0.5452633184326506,0.3972738779055285,0.0892722731658894,0.32,0.3,0.08,20260214053343_m1
down,3623,2017-07,2017-07-31,2017-08,2097.5,1678.0,1678.0,tp20,0.2,0.7345813316496861,0.6324159054723532,0.1033807948198988,0.32,0.3,0.08,20260214053343_m1
down,3661,2017-07,2017-07-31,2017-08,241.25,193.0,193.0,tp20,0.2,0.798022499136,0.523263715557458,0.0968316634250051,0.32,0.3,0.08,20260214053343_m1
down,4316,2017-07,2017-07-31,2017-08,1982.0,1585.6,1915.0,month_close,0.0338042381432896,0.6559893665231178,0.5690629684017745,0.0995796185956641,0.32,0.3,0.08,20260214053343_m1
down,4366,2017-07,2017-07-31,2017-08,226.66667175293,181.333337402344,244.66667175293,month_close,-0.0794117629239302,0.5685757824612202,0.3227092530715031,0.0847983956758478,0.32,0.3,0.08,20260214053343_m1
down,4814,2017-07,2017-07-31,2017-08,401.0,320.8,365.0,month_close,0.0897755610972568,0.5539907090499703,0.403036483587181,0.0896180295067885,0.32,0.3,0.08,20260214053343_m1
down,5721,2017-07,2017-07-31,2017-08,104.0,83.2,99.0,month_close,0.048076923076923,0.5850894859766641,0.345368315526208,0.0861579394231301,0.32,0.3,0.08,20260214053343_m1
down,6027,2017-07,2017-07-31,2017-08,1765.0,1412.0,1665.0,month_close,0.0566572237960339,0.5924426674591052,0.3772838439833607,0.0880728711305593,0.32,0.3,0.08,20260214053343_m1
down,8783,2017-07,2017-07-31,2017-08,9000.0,7200.0,8070.0,month_close,0.1033333333333333,0.6691845273888283,0.5755735579644486,0.0999702539694246,0.32,0.3,0.08,20260214053343_m1
up,2168,2017-07,2017-07-31,2017-08,1226.0,1471.2,1161.0,month_close,-0.0530179445350733,0.4452249647987731,0.3047309263676648,0.1462993698819943,0.15,0.3,0.14,20260214053343_m1
up,6036,2017-07,2017-07-31,2017-08,659.0,790.8,655.0,month_close,-0.0060698027314112,0.4256679003147792,0.3384014792548205,0.1483196030552237,0.15,0.3,0.14,20260214053343_m1
down,2160,2017-08,2017-08-31,2017-09,1603.33337402344,1282.666699218752,1282.666699218752,tp20,0.2,0.4909007116979937,0.3010194210198145,0.0834970057527465,0.32,0.3,0.08,20260214053343_m1
down,3661,2017-08,2017-08-31,2017-09,182.25,145.8,171.5,month_close,0.0589849108367626,0.5135141143147269,0.3070125885527284,0.0838565958047213,0.32,0.3,0.08,20260214053343_m1
down,4316,2017-08,2017-08-31,2017-09,1915.0,1532.0,1532.0,tp20,0.2,0.558539415738866,0.4486957835015778,0.0923575875016523,0.32,0.3,0.08,20260214053343_m1
down,6208,2017-08,2017-08-31,2017-09,1565.0,1252.0,2957.0,month_close,-0.8894568690095846,0.6683773305280004,0.3354097746627109,0.0855604269713203,0.32,0.3,0.08,20260214053343_m1
down,6240,2017-08,2017-08-31,2017-09,780.0,624.0,782.0,month_close,-0.0025641025641025,0.5546684809711575,0.3448242164183182,0.0861252934766567,0.32,0.3,0.08,20260214053343_m1
down,8783,2017-08,2017-08-31,2017-09,8070.0,6456.0,7360.0,month_close,0.0879801734820322,0.6487583951562368,0.3711694725391896,0.087706008843909,0.32,0.3,0.08,20260214053343_m1
up,3036,2017-08,2017-08-31,2017-09,1736.0,2083.2,2023.0,month_close,0.1653225806451612,0.6412862518826647,0.3548531575849408,0.1493067037550309,0.15,0.3,0.14,20260214053343_m1
up,4814,2017-08,2017-08-31,2017-09,365.0,438.0,312.0,month_close,-0.1452054794520547,0.5007603853211205,0.3924748744215238,0.1515640067652259,0.15,0.3,0.14,20260214053343_m1
up,5721,2017-08,2017-08-31,2017-09,99.0,118.8,79.0,month_close,-0.202020202020202,0.6141582808568034,0.3986405744293071,0.1519339487656929,0.15,0.3,0.14,20260214053343_m1
up,6208,2017-08,2017-08-31,2017-09,1565.0,1878.0,1878.0,tp20,0.1999999999999999,0.6683773305280004,0.3329675558652895,0.1479935676518518,0.15,0.3,0.14,20260214053343_m1
down,2160,2017-09,2017-09-29,2017-10,1550.00012207031,1240.000097656248,1756.66674804688,month_close,-0.1333332965809891,0.709617274827535,0.3695781802571429,0.0876105313069862,0.32,0.3,0.08,20260214053343_m1
down,3036,2017-09,2017-09-29,2017-10,2023.0,1618.4,1989.0,month_close,0.0168067226890756,0.5487095289777051,0.3739614224860588,0.0878735258407212,0.32,0.3,0.08,20260214053343_m1
down,3452,2017-09,2017-09-29,2017-10,832.5,666.0,750.0,month_close,0.0990990990990991,0.4409137320477701,0.3007255727313875,0.0834793748554409,0.32,0.3,0.08,20260214053343_m1
down,3565,2017-09,2017-09-29,2017-10,1110.0,888.0,1007.5,month_close,0.0923423423423423,0.5670288728998247,0.3672006086645986,0.0874678770114336,0.32,0.3,0.08,20260214053343_m1
down,3623,2017-09,2017-09-29,2017-10,1960.0,1568.0,1822.5,month_close,0.0701530612244897,0.6047154816809676,0.4038974435920671,0.0896696871070817,0.32,0.3,0.08,20260214053343_m1
down,3692,2017-09,2017-09-29,2017-10,4325.0,3460.0,4280.0,month_close,0.0104046242774566,0.4379596900143128,0.325342128953449,0.0849563682287646,0.32,0.3,0.08,20260214053343_m1
down,3993,2017-09,2017-09-29,2017-10,4675.0,3740.0,6375.0,month_close,-0.3636363636363636,0.7516865965547509,0.5015396783052456,0.0955282211898724,0.32,0.3,0.08,20260214053343_m1
down,3994,2017-09,2017-09-29,2017-10,1542.5,1234.0,1567.5,month_close,-0.0162074554294975,0.7053436626491894,0.3258518032601009,0.0849869486871637,0.32,0.3,0.08,20260214053343_m1
down,4316,2017-09,2017-09-29,2017-10,1907.0,1525.6,1707.0,month_close,0.1048767697954903,0.7769667838692045,0.5549355230345481,0.0987319718736305,0.32,0.3,0.08,20260214053343_m1
down,6027,2017-09,2017-09-29,2017-10,1431.0,1144.8,1438.0,month_close,-0.0048916841369671,0.554180937916341,0.3611245035513026,0.0871033107046358,0.32,0.3,0.08,20260214053343_m1
down,6208,2017-09,2017-09-29,2017-10,2957.0,2365.6,3760.0,month_close,-0.2715590125126818,0.7563710648775033,0.3154567589316706,0.0843632460274579,0.32,0.3,0.08,20260214053343_m1
down,7713,2017-09,2017-09-29,2017-10,1730.0,1384.0,1813.0,month_close,-0.0479768786127167,0.6057207265475234,0.3200663880942542,0.0846398237772129,0.32,0.3,0.08,20260214053343_m1
down,8783,2017-09,2017-09-29,2017-10,7360.0,5888.0,7250.0,month_close,0.014945652173913,0.583063930852154,0.3763593368025364,0.0880174006997098,0.32,0.3,0.08,20260214053343_m1
up,2160,2017-09,2017-09-29,2017-10,1550.00012207031,1860.000146484372,1756.66674804688,month_close,0.133333296580989,0.709617274827535,0.3400390945703921,0.148417859974158,0.15,0.3,0.14,20260214053343_m1
up,3697,2017-09,2017-09-29,2017-10,110.333335876465,132.400003051758,132.400003051758,tp20,0.1999999999999999,0.5526990126947786,0.4340108261701186,0.1540561638701416,0.15,0.3,0.14,20260214053343_m1
up,3994,2017-09,2017-09-29,2017-10,1542.5,1851.0,1567.5,month_close,0.0162074554294975,0.7053436626491894,0.3794918593890884,0.1507850258632798,0.15,0.3,0.14,20260214053343_m1
up,5301,2017-09,2017-09-29,2017-10,1058.0,1269.6,1124.0,month_close,0.0623818525519848,0.5566426818085776,0.374659250277478,0.1504950693165831,0.15,0.3,0.14,20260214053343_m1
up,5721,2017-09,2017-09-29,2017-10,79.0,94.8,94.8,tp20,0.1999999999999999,0.747447466666961,0.4832200503846214,0.1570087173230117,0.15,0.3,0.14,20260214053343_m1
up,6208,2017-09,2017-09-29,2017-10,2957.0,3548.4,3548.4,tp20,0.1999999999999999,0.7563710648775033,0.4409143059458326,0.1544703726566844,0.15,0.3,0.14,20260214053343_m1
up,6383,2017-09,2017-09-29,2017-10,1846.66674804688,2216.000097656256,1836.66674804688,month_close,-0.0054151622162343,0.4098720028608555,0.3152053345134811,0.1469278343707433,0.15,0.3,0.14,20260214053343_m1
up,6544,2017-09,2017-09-29,2017-10,138.875,166.65,166.65,tp20,0.1999999999999999,0.5644049406026276,0.3620908829443647,0.1497409672765964,0.15,0.3,0.14,20260214053343_m1
up,6958,2017-09,2017-09-29,2017-10,1132.0,1358.4,1170.0,month_close,0.0335689045936395,0.487842184005302,0.3084331958981353,0.1465215060538226,0.15,0.3,0.14,20260214053343_m1
up,7744,2017-09,2017-09-29,2017-10,472.0,566.4,566.4,tp20,0.1999999999999999,0.5308010774173313,0.33216651345463,0.1479455051072123,0.15,0.3,0.14,20260214053343_m1
down,1357,2017-10,2017-10-31,2017-11,139000.0,111200.0,129200.0,month_close,0.0705035971223021,0.5010520725779025,0.4308232407504989,0.0912852349365876,0.32,0.3,0.08,20260214053343_m1
down,1514,2017-10,2017-10-31,2017-11,165.0,132.0,149.0,month_close,0.0969696969696969,0.4500827700115253,0.3014642372869729,0.083523694728776,0.32,0.3,0.08,20260214053343_m1
down,2160,2017-10,2017-10-31,2017-11,1756.66674804688,1405.333398437504,1943.33337402344,month_close,-0.1062618314965556,0.5512370727660438,0.4099772984155387,0.09003447839649,0.32,0.3,0.08,20260214053343_m1
down,3482,2017-10,2017-10-31,2017-11,731.25,585.0,837.5,month_close,-0.1452991452991453,0.7196376843442231,0.4647073812103127,0.0933182833641764,0.32,0.3,0.08,20260214053343_m1
down,3993,2017-10,2017-10-31,2017-11,6375.0,5100.0,5100.0,tp20,0.2,0.8011471543153663,0.6078685974739156,0.1019079563399926,0.32,0.3,0.08,20260214053343_m1
down,4316,2017-10,2017-10-31,2017-11,1707.0,1365.6,2797.0,month_close,-0.6385471587580551,0.541875915353779,0.3123522419468867,0.0841769750083708,0.32,0.3,0.08,20260214053343_m1
down,4814,2017-10,2017-10-31,2017-11,356.0,284.8,343.0,month_close,0.0365168539325842,0.502038510308865,0.3120853416894627,0.0841609609929254,0.32,0.3,0.08,20260214053343_m1
down,5721,2017-10,2017-10-31,2017-11,124.0,99.2,99.2,tp20,0.1999999999999999,0.8626042505036635,0.5817486998505482,0.1003407624825905,0.32,0.3,0.08,20260214053343_m1
down,6203,2017-10,2017-10-31,2017-11,1839.0,1471.2,1471.2,tp20,0.1999999999999999,0.6877895981168924,0.5579702612873481,0.0989140561687985,0.32,0.3,0.08,20260214053343_m1
down,6208,2017-10,2017-10-31,2017-11,3760.0,3008.0,3008.0,tp20,0.2,0.6482224806775296,0.5402547469966987,0.0978511253113596,0.32,0.3,0.08,20260214053343_m1
down,8783,2017-10,2017-10-31,2017-11,7250.0,5800.0,7710.0,month_close,-0.0634482758620689,0.5687499613117972,0.4466979649659119,0.0922377183895124,0.32,0.3,0.08,20260214053343_m1
up,2317,2017-10,2017-10-31,2017-11,218.4375,262.125,249.6875,month_close,0.1430615164520743,0.3628411410270696,0.3022675018316088,0.146151564409831,0.15,0.3,0.14,20260214053343_m1
up,3036,2017-10,2017-10-31,2017-11,1989.0,2386.8,2386.8,tp20,0.1999999999999999,0.4909538882350897,0.3259589919101002,0.1475730538145405,0.15,0.3,0.14,20260214053343_m1
up,3661,2017-10,2017-10-31,2017-11,169.5,203.4,174.875,month_close,0.0317109144542773,0.4881634966255704,0.3064982991352316,0.1464054122480484,0.15,0.3,0.14,20260214053343_m1
up,3697,2017-10,2017-10-31,2017-11,145.533340454102,174.64000854492238,174.64000854492238,tp20,0.1999999999999999,0.6080720074411718,0.4265777530559084,0.153610179483289,0.15,0.3,0.14,20260214053343_m1
up,4592,2017-10,2017-10-31,2017-11,2094.0,2512.8,2512.8,tp20,0.1999999999999999,0.4726205191129825,0.3276676698122225,0.1476755744886678,0.15,0.3,0.14,20260214053343_m1
up,6240,2017-10,2017-10-31,2017-11,822.0,986.4,986.4,tp20,0.1999999999999999,0.4633698314985215,0.3701121786669778,0.1502222450199531,0.15,0.3,0.14,20260214053343_m1
up,6544,2017-10,2017-10-31,2017-11,170.25,204.3,204.3,tp20,0.1999999999999999,0.513243452548378,0.3933227459355449,0.1516148790560672,0.15,0.3,0.14,20260214053343_m1
up,7744,2017-10,2017-10-31,2017-11,584.0,700.8,700.8,tp20,0.1999999999999999,0.39559943413953,0.311009668856641,0.1466760944313329,0.15,0.3,0.14,20260214053343_m1
up,7868,2017-10,2017-10-31,2017-11,103.0,123.6,85.5999984741211,month_close,-0.1689320536493097,0.3933614142824362,0.316760694113155,0.1470211559467238,0.15,0.3,0.14,20260214053343_m1
down,2160,2017-11,2017-11-30,2017-12,1943.33337402344,1554.666699218752,1976.66674804688,month_close,-0.0171526792412499,0.5194861527864494,0.3658312769725351,0.0873857171099097,0.32,0.3,0.08,20260214053343_m1
down,3452,2017-11,2017-11-30,2017-12,846.25,677.0,1280.0,month_close,-0.5125553914327917,0.6905784949341831,0.4425382512516064,0.091988135566654,0.32,0.3,0.08,20260214053343_m1
down,3482,2017-11,2017-11-30,2017-12,837.5,670.0,750.5,month_close,0.1038805970149253,0.7307169660397614,0.48070013525193,0.0942778486066734,0.32,0.3,0.08,20260214053343_m1
down,3989,2017-11,2017-11-30,2017-12,1000.0,800.0,1376.66674804688,month_close,-0.37666674804688,0.6409224438646329,0.3621510606962602,0.0871649041333333,0.32,0.3,0.08,20260214053343_m1
down,3993,2017-11,2017-11-30,2017-12,5515.0,4412.0,6725.0,month_close,-0.2194016319129646,0.7646567824478219,0.3173591941205796,0.0844773921387924,0.32,0.3,0.08,20260214053343_m1
down,4316,2017-11,2017-11-30,2017-12,2797.0,2237.6,2237.6,tp20,0.2,0.6862445318546658,0.5199536315212886,0.096633058382835,0.32,0.3,0.08,20260214053343_m1
down,5721,2017-11,2017-11-30,2017-12,99.0,79.2,91.0,month_close,0.0808080808080808,0.5489727782837173,0.3057455297444553,0.083780572276225,0.32,0.3,0.08,20260214053343_m1
down,6240,2017-11,2017-11-30,2017-12,1375.0,1100.0,1386.0,month_close,-0.008,0.6711885275497381,0.4092899848900544,0.0899932395849609,0.32,0.3,0.08,20260214053343_m1
down,6324,2017-11,2017-11-30,2017-12,7110.0,5688.0,6590.0,month_close,0.0731364275668073,0.5346304379187037,0.4149178413786578,0.0903309109742771,0.32,0.3,0.08,20260214053343_m1
down,7717,2017-11,2017-11-30,2017-12,9365.0,7492.0,9130.0,month_close,0.0250934329951948,0.4337241703213724,0.3115700341696698,0.0841300425417378,0.32,0.3,0.08,20260214053343_m1
down,8783,2017-11,2017-11-30,2017-12,7710.0,6168.0,7210.0,month_close,0.0648508430609598,0.5924217348263199,0.4608111283453129,0.0930845081922764,0.32,0.3,0.08,20260214053343_m1
up,1514,2017-11,2017-11-30,2017-12,149.0,178.79999999999998,162.0,month_close,0.0872483221476509,0.4051775930215518,0.3013136511521404,0.1460943333690629,0.15,0.3,0.14,20260214053343_m1
up,3623,2017-11,2017-11-30,2017-12,2825.0,3390.0,3390.0,tp20,0.1999999999999999,0.6341688998971925,0.4401370031527337,0.1544237344890985,0.15,0.3,0.14,20260214053343_m1
up,3687,2017-11,2017-11-30,2017-12,1170.0,1404.0,1178.0,month_close,0.0068376068376068,0.562387607171332,0.4232909665941585,0.153412972295584,0.15,0.3,0.14,20260214053343_m1
up,3697,2017-11,2017-11-30,2017-12,180.400009155273,216.4800109863276,216.4800109863276,tp20,0.1999999999999999,0.5262270607135153,0.3425789147186875,0.1485702491830557,0.15,0.3,0.14,20260214053343_m1
up,3962,2017-11,2017-11-30,2017-12,460.625,552.75,462.5,month_close,0.0040705563093623,0.5114214354870333,0.3068958966263105,0.1464292680975131,0.15,0.3,0.14,20260214053343_m1
up,3993,2017-11,2017-11-30,2017-12,5515.0,6618.0,6618.0,tp20,0.1999999999999999,0.7646567824478219,0.4472975883272422,0.154853369599569,0.15,0.3,0.14,20260214053343_m1
up,4028,2017-11,2017-11-30,2017-12,2046.0,2455.2,2131.0,month_close,0.0415444770283479,0.52993139787029,0.3342076179539698,0.1480679713771726,0.15,0.3,0.14,20260214053343_m1
up,4592,2017-11,2017-11-30,2017-12,2806.0,3367.2,3367.2,tp20,0.1999999999999999,0.6387119609578535,0.481076211534692,0.156880086992016,0.15,0.3,0.14,20260214053343_m1
up,5021,2017-11,2017-11-30,2017-12,1687.5,2025.0,2025.0,tp20,0.1999999999999999,0.4742205036174991,0.3387719097354602,0.1483418288840621,0.15,0.3,0.14,20260214053343_m1
up,6203,2017-11,2017-11-30,2017-12,1550.0,1860.0,1860.0,tp20,0.1999999999999999,0.7099004089534975,0.4397348761173104,0.1543996068669731,0.15,0.3,0.14,20260214053343_m1
up,6208,2017-11,2017-11-30,2017-12,2930.0,3516.0,3516.0,tp20,0.1999999999999999,0.635756323968806,0.3684375836746151,0.1501217693204114,0.15,0.3,0.14,20260214053343_m1
up,7744,2017-11,2017-11-30,2017-12,710.666687011719,852.8000244140627,825.666687011719,month_close,0.161819882797044,0.6313703748489315,0.5156902512754262,0.15895692937646,0.15,0.3,0.14,20260214053343_m1
up,7780,2017-11,2017-11-30,2017-12,1462.5,1755.0,1570.0,month_close,0.0735042735042734,0.4760584230709656,0.3484480793080672,0.1489223990584185,0.15,0.3,0.14,20260214053343_m1
up,7927,2017-11,2017-11-30,2017-12,1757.0,2108.4,1733.0,month_close,-0.0136596471257826,0.620488502434184,0.3379904345098264,0.148294940370524,0.15,0.3,0.14,20260214053343_m1
up,9467,2017-11,2017-11-30,2017-12,330.0,396.0,319.333343505859,month_close,-0.032323201497397,0.5210758557894198,0.3429971403409392,0.1485953427203908,0.15,0.3,0.14,20260214053343_m1
down,1711,2017-12,2017-12-29,2018-01,1397.0,1117.6,1501.0,month_close,-0.0744452397995705,0.6968278541265438,0.3506453946234162,0.0864745641689626,0.32,0.3,0.08,20260214053343_m1
down,3474,2017-12,2017-12-29,2018-01,1092.0,873.6,1070.0,month_close,0.0201465201465201,0.471213948323988,0.3101595917802165,0.0840454159983706,0.32,0.3,0.08,20260214053343_m1
down,3623,2017-12,2017-12-29,2018-01,3160.0,2528.0,2955.0,month_close,0.0648734177215189,0.621125380976995,0.5060930430236397,0.095801423072976,0.32,0.3,0.08,20260214053343_m1
down,3696,2017-12,2017-12-29,2018-01,2318.0,1854.4,1854.4,tp20,0.1999999999999999,0.5654554020833134,0.332547580318284,0.0853886953106547,0.32,0.3,0.08,20260214053343_m1
down,3989,2017-12,2017-12-29,2018-01,1376.66674804688,1101.333398437504,1101.333398437504,tp20,0.2,0.6427639552690353,0.4983778559125185,0.0953385118463087,0.32,0.3,0.08,20260214053343_m1
down,3993,2017-12,2017-12-29,2018-01,6725.0,5380.0,7650.0,month_close,-0.137546468401487,0.6171122064878235,0.351510268435481,0.0865264565976865,0.32,0.3,0.08,20260214053343_m1
down,4316,2017-12,2017-12-29,2018-01,1729.0,1383.2,1637.0,month_close,0.05320994794679,0.538695238752622,0.4333863888730666,0.0914390238239416,0.32,0.3,0.08,20260214053343_m1
down,6203,2017-12,2017-12-29,2018-01,1788.0,1430.4,1526.0,month_close,0.1465324384787472,0.6187012516523231,0.4195560920967364,0.0906092060173618,0.32,0.3,0.08,20260214053343_m1
down,6208,2017-12,2017-12-29,2018-01,3555.0,2844.0,2977.0,month_close,0.1625879043600562,0.5994053043634878,0.4343655658268249,0.0914977744411671,0.32,0.3,0.08,20260214053343_m1
down,6240,2017-12,2017-12-29,2018-01,1386.0,1108.8,1425.0,month_close,-0.0281385281385281,0.5274315118469299,0.3385196207561085,0.0857470177369242,0.32,0.3,0.08,20260214053343_m1
down,8783,2017-12,2017-12-29,2018-01,7210.0,5768.0,7480.0,month_close,-0.0374479889042995,0.570371926816778,0.3899655098764091,0.0888337710841422,0.32,0.3,0.08,20260214053343_m1
up,1711,2017-12,2017-12-29,2018-01,1397.0,1676.4,1501.0,month_close,0.0744452397995705,0.6968278541265438,0.3461824595031276,0.1487864618701221,0.15,0.3,0.14,20260214053343_m1
up,2157,2017-12,2017-12-29,2018-01,1320.0,1584.0,1512.5,month_close,0.1458333333333332,0.4839084828090634,0.3217768455739354,0.1473221250343706,0.15,0.3,0.14,20260214053343_m1
