code,signal_dt,entry_dt,window,box_max_pct,box_low,box_high,box_pct,ma20_signal,ma60_signal,entry_price,hz3_box_break_hit,hz3_ma60_break_hit,hz3_ret_close,hz3_ret_best,hz3_ret_worst,hz3_ret_to_box_break,hz3_months_to_box_break,hz6_box_break_hit,hz6_ma60_break_hit,hz6_ret_close,hz6_ret_best,hz6_ret_worst,hz6_ret_to_box_break,hz6_months_to_box_break,hz12_box_break_hit,hz12_ma60_break_hit,hz12_ret_close,hz12_ret_best,hz12_ret_worst,hz12_ret_to_box_break,hz12_months_to_box_break
4784,2023-06-01,2023-07-01,6,0.2,420.0,460.0,0.09090909090909091,428.95,451.5,426.0,0,0,-0.03990610328638498,0.014084507042253521,-0.04460093896713615,,,0,0,-0.19718309859154928,0.014084507042253521,-0.2112676056338028,,,1,1,0.5187793427230047,1.1291079812206573,-0.22535211267605634,0.5187793427230047,12.0
4784,2023-07-01,2023-08-01,6,0.2,420.0,460.0,0.09090909090909091,428.65,450.8666666666667,422.0,0,0,-0.04739336492890995,0.023696682464454975,-0.052132701421800945,,,0,0,-0.17772511848341233,0.023696682464454975,-0.2037914691943128,,,1,1,0.12796208530805686,1.1492890995260663,-0.21800947867298578,0.533175355450237,11.0
4784,2023-08-01,2023-09-01,6,0.2,409.0,456.0,0.10867052023121387,428.65,450.15,412.0,0,0,-0.09951456310679611,0.007281553398058253,-0.10194174757281553,,,0,0,-0.16747572815533981,0.007281553398058253,-0.1966019417475728,,,1,1,0.11650485436893204,1.2014563106796117,-0.19902912621359223,0.5703883495145631,10.0
4800,2013-06-01,2013-07-01,6,0.2,309.0,370.0,0.1796759941089838,327.95,349.75,336.0,0,1,0.03571428571428571,0.08333333333333333,-0.005952380952380952,,,1,1,0.3244047619047619,0.3244047619047619,-0.005952380952380952,0.3244047619047619,6.0,1,1,0.011904761904761904,0.8571428571428571,-0.09226190476190477,0.3244047619047619,6.0
4839,2021-04-01,2021-05-01,6,0.2,2660.0,2977.0,0.11247117260954409,2659.55,3004.2833333333333,2683.0,0,0,-0.11330600074543422,0.018263138278046962,-0.14237793514722324,,,0,0,-0.1360417443160641,0.018263138278046962,-0.15244129705553486,,,0,0,-0.42527021990309355,0.018263138278046962,-0.4591874767051808,,
4901,2005-04-01,2005-05-01,6,0.2,1133.33337402344,1330.0,0.15967520113230813,1169.3333862304721,1294.3333821614613,1133.33337402344,0,0,0.02647058728491969,0.07941176185475907,-0.023529375016894605,,,0,0,0.07941176185475907,0.15294120688256999,-0.023529375016894605,,,1,1,0.1382352532515466,0.2088234860113324,-0.023529375016894605,0.1470587823465198,8.0
4901,2005-05-01,2005-06-01,6,0.2,1106.66674804688,1330.0,0.18331046059715278,1171.0000549316442,1292.2222717285188,1130.0,0,0,0.05014756464325664,0.10029502125968141,-0.011799338011610618,,,0,1,0.13274336283185842,0.17404136995299116,-0.011799338011610618,,,1,1,0.08259590621543363,0.21238938053097345,-0.011799338011610618,0.1504424778761062,7.0
4901,2005-06-01,2005-07-01,6,0.2,1106.66674804688,1330.0,0.18331046059715278,1176.5000549316442,1287.9444925944042,1180.0,0,0,0.05649724410752543,0.0847457627118644,-0.03672309487552542,,,1,1,0.1016949152542373,0.16101694915254236,-0.03672309487552542,0.1016949152542373,6.0,1,1,0.0847457627118644,0.16101694915254236,-0.03672309487552542,0.1016949152542373,6.0
4912,2012-05-01,2012-06-01,6,0.2,423.0,483.0,0.13245033112582782,443.4,477.45,426.0,0,0,0.07042253521126761,0.09624413145539906,-0.009389671361502348,,,0,0,-0.011737089201877934,0.09624413145539906,-0.04929577464788732,,,1,1,0.323943661971831,0.5023474178403756,-0.04929577464788732,0.215962441314554,10.0
4912,2012-06-01,2012-07-01,6,0.2,422.0,483.0,0.13480662983425415,443.55,473.5833333333333,438.0,0,0,0.03881278538812785,0.06621004566210045,-0.02511415525114155,,,0,0,0.00228310502283105,0.06621004566210045,-0.07534246575342465,,,1,1,0.3127853881278539,0.4611872146118721,-0.07534246575342465,0.182648401826484,9.0
4912,2012-11-01,2012-12-01,6,0.2,405.0,467.0,0.14220183486238533,445.75,462.9166666666667,423.0,1,1,0.1347517730496454,0.14184397163120568,-0.004728132387706856,0.1347517730496454,3.0,1,1,0.3333333333333333,0.5130023640661938,-0.004728132387706856,0.1347517730496454,3.0,1,1,0.40189125295508277,0.5130023640661938,-0.004728132387706856,0.1347517730496454,3.0
4928,2022-03-01,2022-04-01,6,0.2,4885.0,5820.0,0.17468472676319477,5065.0,5720.166666666667,4910.0,1,1,0.17311608961303462,0.19144602851323828,-0.006109979633401222,0.17311608961303462,3.0,1,1,0.15682281059063136,0.22606924643584522,-0.006109979633401222,0.17311608961303462,3.0,1,1,0.09979633401221996,0.22606924643584522,-0.006109979633401222,0.17311608961303462,3.0
4928,2022-04-01,2022-05-01,6,0.2,4880.0,5820.0,0.17570093457943925,5077.5,5728.666666666667,5100.0,1,1,0.1568627450980392,0.1803921568627451,-0.0196078431372549,0.12941176470588237,2.0,1,1,0.0784313725490196,0.1803921568627451,-0.0196078431372549,0.12941176470588237,2.0,1,1,0.08627450980392157,0.1803921568627451,-0.0196078431372549,0.12941176470588237,2.0
4996,2002-08-01,2002-09-01,6,0.2,172.0,207.0,0.18469656992084432,175.0,206.81666666666666,182.0,0,0,-0.10989010989010989,0.016483516483516484,-0.23076923076923078,,,0,0,-0.07142857142857142,0.016483516483516484,-0.23076923076923078,,,0,0,0.03296703296703297,0.0989010989010989,-0.23076923076923078,,
4996,2003-10-01,2003-11-01,6,0.2,182.0,202.0,0.10416666666666667,179.5,195.0,183.0,0,0,-0.04371584699453552,0.01639344262295082,-0.14207650273224043,,,1,1,0.5737704918032787,0.8633879781420765,-0.14207650273224043,0.18579234972677597,4.0,1,1,0.5027322404371585,0.8633879781420765,-0.14207650273224043,0.18579234972677597,4.0
5214,2022-09-01,2022-10-01,6,0.2,2457.0,2896.0,0.1640201756024659,2664.35,2709.266666666667,2490.0,0,0,-0.058634538152610445,0.05060240963855422,-0.06666666666666667,,,0,0,0.023694779116465864,0.05903614457831325,-0.0783132530120482,,,0,1,0.11887550200803212,0.13132530120481928,-0.0783132530120482,,
5262,2017-09-01,2017-10-01,6,0.2,325.5,362.5,0.10755813953488372,325.1,355.10833333333335,349.0,1,1,0.2163323782234957,0.22492836676217765,-0.015759312320916905,0.12034383954154727,1.0,1,1,0.12750716332378223,0.24641833810888253,-0.015759312320916905,0.12034383954154727,1.0,1,1,0.5171919770773639,0.5186246418338109,-0.015759312320916905,0.12034383954154727,1.0
5301,2025-11-01,2025-12-01,6,0.2,975.400024414063,1120.5,0.13846077951786054,964.5850036621093,1142.2183349609375,1029.0,1,0,-0.005344995140913508,0.11078717201166181,-0.07900873449268123,-0.005344995140913508,3.0,1,0,-0.005344995140913508,0.11078717201166181,-0.07900873449268123,-0.005344995140913508,3.0,1,0,-0.005344995140913508,0.11078717201166181,-0.07900873449268123,-0.005344995140913508,3.0
5301,2025-12-01,2026-01-01,6,0.2,947.700012207031,1120.5,0.16710181488546605,960.595004272461,1136.8716684977214,978.0,1,0,0.04652351738241309,0.1687116564417178,-0.007668711656441718,0.04652351738241309,2.0,1,0,0.04652351738241309,0.1687116564417178,-0.007668711656441718,0.04652351738241309,2.0,1,0,0.04652351738241309,0.1687116564417178,-0.007668711656441718,0.04652351738241309,2.0
5332,2012-04-01,2012-05-01,6,0.2,1146.0,1352.0,0.16493194555644516,1227.1,1346.9666666666667,1192.0,0,0,-0.02181208053691275,0.040268456375838924,-0.1493288590604027,,,0,0,0.003355704697986577,0.040268456375838924,-0.1493288590604027,,,1,1,0.6946308724832215,0.7046979865771812,-0.1493288590604027,0.21476510067114093,9.0
5334,2004-11-01,2004-12-01,6,0.2,997.0,1182.0,0.16980266177145478,976.35,1105.4333333333334,999.0,0,1,0.11911911911911911,0.11911911911911911,-0.007007007007007007,,,1,1,0.22722722722722724,0.23223223223223224,-0.007007007007007007,0.22722722722722724,6.0,1,1,1.5325325325325325,1.5875875875875876,-0.007007007007007007,0.22722722722722724,6.0
5334,2004-12-01,2005-01-01,6,0.2,992.0,1182.0,0.17479300827966882,986.8,1107.5333333333333,1062.0,0,1,0.044256120527306965,0.06308851224105462,-0.0583804143126177,,,1,1,0.20433145009416195,0.2222222222222222,-0.0583804143126177,0.1544256120527307,5.0,1,1,1.4011299435028248,1.5894538606403013,-0.0583804143126177,0.1544256120527307,5.0
5334,2005-01-01,2005-02-01,6,0.2,992.0,1182.0,0.17479300827966882,997.2,1106.9,1049.0,0,1,0.04575786463298379,0.08960915157292659,-0.02001906577693041,,,1,1,0.4251668255481411,0.4299332697807436,-0.02001906577693041,0.16873212583412775,4.0,1,1,1.7931363203050523,1.8455672068636797,-0.02001906577693041,0.16873212583412775,4.0
5602,2022-10-01,2022-11-01,6,0.2,314.800018310547,339.399993896484,0.07520628287041967,324.82000885009757,346.8233403523763,325.200012207031,1,1,0.13714638508415064,0.16236157998467446,-0.004920067784303751,0.1045510415859231,1.0,1,1,0.236777358885767,0.3591635406170003,-0.004920067784303751,0.1045510415859231,1.0,1,1,0.8880688098163759,0.9526444531488579,-0.004920067784303751,0.1045510415859231,1.0
6037,2021-12-01,2022-01-01,6,0.2,364.5,427.5,0.1590909090909091,374.825,412.8833333333333,419.0,1,1,0.04892601431980907,0.14439140811455847,-0.1276849642004773,0.04892601431980907,3.0,1,1,-0.06443914081145585,0.14439140811455847,-0.1276849642004773,0.04892601431980907,3.0,1,1,0.07398568019093078,0.14439140811455847,-0.1276849642004773,0.04892601431980907,3.0
6037,2022-01-01,2022-02-01,6,0.2,364.5,427.5,0.1590909090909091,378.025,410.2916666666667,370.5,1,1,0.04723346828609987,0.2941970310391363,-0.012145748987854251,0.1862348178137652,2.0,1,1,0.02834008097165992,0.2941970310391363,-0.012145748987854251,0.1862348178137652,2.0,1,1,0.12685560053981107,0.2941970310391363,-0.012145748987854251,0.1862348178137652,2.0
6037,2022-02-01,2022-03-01,6,0.2,364.5,427.5,0.1590909090909091,383.55,407.02916666666664,410.0,1,1,-0.06707317073170732,0.16951219512195123,-0.08414634146341464,0.07195121951219512,1.0,1,1,-0.046341463414634146,0.16951219512195123,-0.08414634146341464,0.07195121951219512,1.0,1,1,0.08170731707317073,0.16951219512195123,-0.08414634146341464,0.07195121951219512,1.0
6113,2021-11-01,2021-12-01,6,0.2,1053.0,1264.0,0.18213206732844195,1062.85,1172.15,1057.0,0,0,-0.041627246925260174,0.1466414380321665,-0.07473982970671712,,,0,0,-0.021759697256385997,0.1466414380321665,-0.13623462630085148,,,0,0,0.03878902554399243,0.1466414380321665,-0.13623462630085148,,
6113,2021-12-01,2022-01-01,6,0.2,1051.0,1264.0,0.18401727861771058,1070.65,1169.3833333333334,1156.0,0,0,-0.06228373702422145,0.04844290657439446,-0.2102076124567474,,,0,0,-0.1375432525951557,0.04844290657439446,-0.2102076124567474,,,0,0,-0.10553633217993079,0.04844290657439446,-0.2102076124567474,,
6203,2021-06-01,2021-07-01,6,0.2,799.0,959.0,0.1820250284414107,814.7,879.9,807.0,0,0,0.03469640644361834,0.08550185873605948,-0.007434944237918215,,,0,0,-0.023543990086741014,0.08550185873605948,-0.061957868649318466,,,1,0,0.13135068153655513,0.3952912019826518,-0.10408921933085502,0.13135068153655513,12.0
6203,2021-07-01,2021-08-01,6,0.2,799.0,950.0,0.1726700971983991,817.95,884.2666666666667,809.0,0,0,0.0,0.08281829419035847,-0.00865265760197775,,,0,0,-0.0407911001236094,0.08281829419035847,-0.09888751545117429,,,1,0,0.0815822002472188,0.39184177997527814,-0.10630407911001236,0.12855377008652658,11.0
6203,2021-08-01,2021-09-01,6,0.2,799.0,950.0,0.1726700971983991,816.7,889.2666666666667,822.0,0,0,-0.05596107055961071,0.06569343065693431,-0.05596107055961071,,,0,0,-0.0024330900243309003,0.12043795620437957,-0.11313868613138686,,,1,0,0.04257907542579075,0.36982968369829683,-0.12043795620437957,0.11070559610705596,10.0
6203,2021-10-01,2021-11-01,6,0.2,799.0,938.0,0.1600460564191134,822.55,899.2833333333333,817.0,0,0,-0.05018359853121175,0.046511627906976744,-0.10771113831089352,,,0,0,-0.03427172582619339,0.12729498164014688,-0.10771113831089352,,,1,0,0.05385556915544676,0.37821297429620565,-0.11505507955936352,0.1175030599755202,8.0
6203,2021-11-01,2021-12-01,6,0.2,776.0,876.0,0.12106537530266344,830.2,902.1666666666666,771.0,1,0,0.06355382619974059,0.19455252918287938,-0.054474708171206226,0.06355382619974059,3.0,1,0,0.04409857328145266,0.19455252918287938,-0.0622568093385214,0.06355382619974059,3.0,1,0,0.14267185473411154,0.4604409857328145,-0.0622568093385214,0.06355382619974059,3.0
6376,2023-03-01,2023-04-01,6,0.2,882.0,1074.0,0.19631901840490798,904.9,1070.2833333333333,947.0,0,0,-0.04118268215417107,0.02006335797254488,-0.09398099260823653,,,0,0,0.07074973600844774,0.10348468848996832,-0.09398099260823653,,,1,1,0.3600844772967265,0.36536430834213307,-0.09398099260823653,0.14994720168954592,10.0
6412,2022-01-01,2022-02-01,6,0.2,1775.0,2141.0,0.18692543411644535,1787.45,2132.5666666666666,1840.0,0,0,0.06141304347826087,0.07173913043478261,-0.016304347826086956,,,0,1,0.12771739130434784,0.14130434782608695,-0.016304347826086956,,,1,1,0.28043478260869564,0.3684782608695652,-0.016304347826086956,0.21630434782608696,8.0
6474,2023-10-01,2023-11-01,6,0.2,3620.0,4260.0,0.16243654822335024,3828.25,4072.016666666667,3800.0,0,0,-0.08947368421052632,0.046052631578947366,-0.09868421052631579,,,0,0,-0.1013157894736842,0.046052631578947366,-0.15394736842105264,,,0,0,-0.1513157894736842,0.046052631578947366,-0.2897368421052632,,
6474,2023-12-01,2024-01-01,6,0.2,3515.0,4260.0,0.19163987138263666,3803.25,4051.766666666667,3695.0,0,0,-0.05548037889039242,0.03382949932341001,-0.12855209742895804,,,0,0,-0.05006765899864682,0.03382949932341001,-0.12990527740189445,,,0,0,-0.14343707713125844,0.03382949932341001,-0.269553450608931,,
6592,2007-08-01,2007-09-01,6,0.2,855.0,985.0,0.14130434782608695,875.4375,957.5208333333334,950.0,1,1,-0.05131578947368421,0.05131578947368421,-0.08552631578947369,-0.014473684210526316,1.0,1,1,-0.30526315789473685,0.05131578947368421,-0.31973684210526315,-0.014473684210526316,1.0,1,1,-0.32763157894736844,0.05131578947368421,-0.4052631578947368,-0.014473684210526316,1.0
6592,2007-12-01,2008-01-01,6,0.2,826.25,998.75,0.18904109589041096,903.3125,926.7916666666666,842.5,0,0,-0.28635014836795253,0.0,-0.3293768545994065,,,0,0,-0.14540059347181009,0.0,-0.3293768545994065,,,0,0,-0.45252225519287836,0.0,-0.577893175074184,,
6701,2017-11-01,2017-12-01,6,0.2,570.0,638.0,0.11258278145695365,564.0,605.0,606.0,1,1,0.07590759075907591,0.11551155115511551,-0.029042864003196445,0.0858085808580858,2.0,1,1,0.013201320132013201,0.11551155115511551,-0.045214461021297066,0.0858085808580858,2.0,1,1,0.1617161716171617,0.18316831683168316,-0.045214461021297066,0.0858085808580858,2.0
6701,2018-08-01,2018-09-01,6,0.2,578.600036621094,657.0,0.12690184696546422,596.3600006103516,630.6200002034506,613.0,1,1,0.14845024469820556,0.16965742251223492,-0.030668821848236504,0.14845024469820556,3.0,1,1,0.21207177814029363,0.2463295269168026,-0.030668821848236504,0.14845024469820556,3.0,1,1,0.48450244698205547,0.5954323001631321,-0.030668821848236504,0.14845024469820556,3.0
6703,2020-01-01,2020-02-01,6,0.2,1359.0,1652.0,0.1946197276652275,1406.5,1607.25,1352.0,0,0,-0.22781065088757396,0.04585798816568047,-0.34763313609467456,,,0,0,-0.3091715976331361,0.04585798816568047,-0.34763313609467456,,,0,0,-0.1915680473372781,0.04585798816568047,-0.34763313609467456,,
6750,2024-02-01,2024-03-01,6,0.2,1561.0,1840.0,0.16406939135548368,1529.75,1860.925,1599.0,0,0,-0.0300187617260788,0.0225140712945591,-0.10068792995622264,,,0,0,-0.10193871169480925,0.07191994996873045,-0.1726078799249531,,,0,0,0.03189493433395872,0.07191994996873045,-0.1726078799249531,,
6750,2024-03-01,2024-04-01,6,0.2,1526.0,1820.0,0.17573221757322174,1522.05,1858.2,1551.0,0,0,0.05222437137330754,0.07543520309477757,-0.07285622179239201,,,0,0,-0.06447453255963895,0.10509348807221147,-0.1470019342359768,,,0,0,0.06576402321083172,0.11605415860735009,-0.1470019342359768,,
6869,2025-03-01,2025-04-01,6,0.2,2650.5,3236.0,0.19892975452306125,2710.6000366210947,3155.0667277018238,2843.5,0,0,-0.11587831897309654,0.008088623175663794,-0.18076314401266044,,,0,0,-0.3583611746087568,0.008088623175663794,-0.36662563741867416,,,0,0,-0.5424652716722349,0.008088623175663794,-0.5442236680147705,,
6923,2023-07-01,2023-08-01,6,0.2,2525.5,3075.0,0.19623247924292475,2618.175,2859.125,2630.0,0,0,-0.09144486692015209,0.02585551330798479,-0.14220532319391635,,,0,1,0.07946768060836502,0.09277566539923954,-0.14220532319391635,,,0,1,0.13403041825095058,0.14790874524714828,-0.14220532319391635,,
6954,2005-04-01,2005-05-01,6,0.2,1230.0,1448.0,0.16280806572068707,1305.6,1336.2333333333333,1228.0,1,1,0.30293159609120524,0.30293159609120524,0.0,0.30293159609120524,3.0,1,1,0.4820846905537459,0.5765472312703583,0.0,0.30293159609120524,3.0,1,1,0.754071661237785,0.9381107491856677,0.0,0.30293159609120524,3.0
6958,2015-07-01,2015-08-01,6,0.2,283.0,342.0,0.1888,288.9,313.31666666666666,299.0,0,0,-0.22742474916387959,0.0,-0.27424749163879597,,,1,1,0.06688963210702341,0.25752508361204013,-0.27424749163879597,0.16387959866220736,5.0,1,1,0.6287625418060201,0.6688963210702341,-0.27424749163879597,0.16387959866220736,5.0
6963,2007-03-01,2007-04-01,6,0.2,2530.0,3052.5,0.18719211822660098,2740.25,3110.1666666666665,2682.5,0,0,0.02050326188257223,0.06057781919850885,-0.048462255358807084,,,0,0,-0.05405405405405406,0.06057781919850885,-0.1435228331780056,,,0,0,-0.4249767008387698,0.06057781919850885,-0.43895619757688725,,
6963,2007-05-01,2007-06-01,6,0.2,2530.0,3052.5,0.18719211822660098,2764.125,3045.0833333333335,2727.5,0,0,-0.054995417048579284,0.04307974335472044,-0.15765352887259396,,,0,0,-0.06874427131072411,0.04307974335472044,-0.15765352887259396,,,0,0,-0.36663611365719523,0.04307974335472044,-0.44821264894592117,,
6986,2005-09-01,2005-10-01,6,0.2,2715.0,3150.0,0.1483375959079284,2796.0,2928.0,2845.0,0,0,-0.05272407732864675,0.007029876977152899,-0.070298769771529,,,1,1,0.06854130052724078,0.11775043936731107,-0.07557117750439367,0.06854130052724078,6.0,1,1,0.10369068541300527,0.13181019332161686,-0.07557117750439367,0.06854130052724078,6.0
6986,2005-10-01,2005-11-01,6,0.2,2715.0,3100.0,0.13241616509028376,2803.75,2908.5833333333335,2745.0,0,0,0.00546448087431694,0.03460837887067395,-0.04189435336976321,,,1,1,0.122040072859745,0.15846994535519127,-0.04189435336976321,0.13296903460837886,4.0,1,1,0.11839708561020036,0.2204007285974499,-0.04189435336976321,0.13296903460837886,4.0
6986,2005-11-01,2005-12-01,6,0.2,2665.0,3100.0,0.15091066782307025,2792.75,2895.75,2735.0,1,1,0.13711151736745886,0.14442413162705667,-0.038391224862888484,0.13711151736745886,3.0,1,1,0.08775137111517367,0.16270566727605118,-0.038391224862888484,0.13711151736745886,3.0,1,1,-0.012797074954296161,0.22486288848263253,-0.04753199268738574,0.13711151736745886,3.0
6986,2005-12-01,2006-01-01,6,0.2,2645.0,3000.0,0.12577502214348982,2782.75,2881.8333333333335,2720.0,1,1,0.11764705882352941,0.16911764705882354,-0.03308823529411765,0.14338235294117646,2.0,1,1,0.07904411764705882,0.16911764705882354,-0.03308823529411765,0.14338235294117646,2.0,1,1,0.02389705882352941,0.23161764705882354,-0.042279411764705885,0.14338235294117646,2.0
6986,2006-01-01,2006-02-01,6,0.2,2630.0,2955.0,0.11638316920322292,2774.75,2865.0,2770.0,1,1,0.11191335740072202,0.148014440433213,-0.010830324909747292,0.12274368231046931,1.0,1,1,0.02888086642599278,0.148014440433213,-0.03790613718411552,0.12274368231046931,1.0,1,1,0.039711191335740074,0.20938628158844766,-0.05956678700361011,0.12274368231046931,1.0
7013,2017-12-01,2018-01-01,6,0.2,485.714294433594,592.142883300781,0.19748180197843446,484.42858276367207,565.3095342000327,548.571472167969,0,0,-0.13932293738341905,0.031249933938190613,-0.17838546606815123,,,1,1,0.005208285235700603,0.0950520122009903,-0.17838546606815123,0.066406165249652,5.0,1,1,-0.21093755476176315,0.18880203653955077,-0.24895833738976075,0.066406165249652,5.0
7181,2022-09-01,2022-10-01,6,0.2,1971.0,2297.0,0.1527647610121837,2048.1,2085.116666666667,2026.0,1,1,0.1456071076011846,0.17522211253701875,-0.014313919052319843,0.1456071076011846,3.0,1,1,0.020236920039486673,0.24679170779861798,-0.014313919052319843,0.1456071076011846,3.0,1,1,0.24407699901283317,0.3077492596248766,-0.014313919052319843,0.1456071076011846,3.0
7186,2022-07-01,2022-08-01,6,0.2,423.0,516.0,0.19808306709265175,429.55,456.2000010172526,453.0,0,1,0.0,0.0728476821192053,-0.05739514348785872,,,1,1,0.2582781456953642,0.3443708609271523,-0.05739514348785872,0.2141280353200883,5.0,1,1,0.4337748344370861,0.4461369461834304,-0.05739514348785872,0.2141280353200883,5.0
7186,2022-08-01,2022-09-01,6,0.2,423.0,497.0,0.1608695652173913,433.5,454.8016672770182,440.0,0,1,0.08409090909090909,0.12727272727272726,-0.01818181818181818,,,1,1,0.32954545454545453,0.3840909090909091,-0.01818181818181818,0.25,4.0,1,1,0.4690909645774158,0.4888637195933954,-0.01818181818181818,0.25,4.0
7267,2017-05-01,2017-06-01,6,0.2,1015.33337402344,1225.0,0.1871744878754516,1089.200027465822,1152.3083689371765,1033.33337402344,0,0,-0.006129071394239451,0.05935487574995204,-0.03225810262340745,,,1,1,0.2077418879259875,0.2461290619436344,-0.03225810262340745,0.2077418879259875,6.0,1,1,0.11193544008570484,0.33903228409178726,-0.03225810262340745,0.2077418879259875,6.0
7459,2021-10-01,2021-11-01,6,0.2,2018.0,2265.0,0.11533971515293019,2054.35,2161.75,2058.0,0,0,0.00048590864917395527,0.07191448007774538,-0.052478134110787174,,,0,0,0.034499514091350825,0.07191448007774538,-0.052478134110787174,,,0,0,-0.10349854227405247,0.08746355685131195,-0.22108843537414966,,
7459,2021-11-01,2021-12-01,6,0.2,1950.0,2265.0,0.1494661921708185,2055.45,2168.4666666666667,2020.0,0,0,0.03811881188118812,0.09207920792079208,-0.023267326732673267,,,0,0,-0.10742574257425742,0.10792079207920792,-0.20643564356435642,,,0,0,-0.09405940594059406,0.10792079207920792,-0.20643564356435642,,
7514,2024-08-01,2024-09-01,6,0.2,873.0,925.0,0.05784204671857619,926.7,929.6833333333333,896.0,0,0,-0.060267857142857144,0.002232142857142857,-0.07366071428571429,,,0,0,-0.07589285714285714,0.002232142857142857,-0.08816964285714286,,,0,0,-0.03236607142857143,0.004464285714285714,-0.10714285714285714,,
7616,2022-11-01,2022-12-01,6,0.2,1700.0,1982.0,0.15317762085822922,1784.7,2034.1333333333334,1794.0,0,0,0.0713489409141583,0.0713489409141583,-0.04069119286510591,,,1,1,0.10758082497212931,0.21070234113712374,-0.04069119286510591,0.07357859531772576,4.0,1,1,0.24526198439241917,0.4760312151616499,-0.04069119286510591,0.07357859531772576,4.0
7630,2010-02-01,2010-03-01,6,0.2,210.5,229.5,0.08636363636363636,210.91500015258785,219.83833338419598,214.699996948242,1,1,0.03306942805978535,0.09874248955924177,-0.002794554509801109,0.09594786397916015,2.0,1,1,0.028877560759936423,0.09874248955924177,-0.002794554509801109,0.09594786397916015,2.0,1,1,0.11970196819903337,0.12249652270883911,-0.002794554509801109,0.09594786397916015,2.0
7630,2022-08-01,2022-09-01,6,0.2,899.0,996.0,0.10237467018469656,947.95,956.5666666666667,910.0,0,0,0.001098901098901099,0.02857142857142857,-0.051648351648351645,,,0,0,0.026373626373626374,0.04725274725274725,-0.051648351648351645,,,1,1,0.23076923076923078,0.27692307692307694,-0.051648351648351645,0.1076923076923077,7.0
7701,2012-06-01,2012-07-01,6,0.2,619.0,755.0,0.19796215429403202,680.55,760.75,696.0,0,0,-0.21408045977011494,0.0,-0.257183908045977,,,0,0,-0.15660919540229884,0.0,-0.3089080459770115,,,1,1,0.14655172413793102,0.2557471264367816,-0.3089080459770115,0.20689655172413793,11.0
7751,2014-02-01,2014-03-01,6,0.2,2889.0,3410.0,0.16542308302905223,3101.6,3447.5333333333333,3120.0,0,0,0.06987179487179487,0.0733974358974359,-0.041666666666666664,,,1,0,0.08942307692307692,0.10448717948717949,-0.041666666666666664,0.05641025641025641,4.0,1,1,0.246474358974359,0.296474358974359,-0.041666666666666664,0.05641025641025641,4.0
7751,2014-10-01,2014-11-01,6,0.2,3153.0,3628.0,0.1400973307771715,3277.575,3455.0416666666665,3600.0,1,1,0.03902777777777778,0.12361111111111112,-0.04069444444444444,0.05597222222222222,1.0,1,1,0.1897222222222222,0.2608333333333333,-0.04069444444444444,0.05597222222222222,1.0,1,1,0.011111111111111112,0.2608333333333333,-0.055,0.05597222222222222,1.0
7872,2021-11-01,2021-12-01,6,0.2,629.0,707.0,0.11676646706586827,632.15,698.9,635.0,0,0,0.01732283464566929,0.05669291338582677,-0.01732283464566929,,,0,0,0.014173228346456693,0.07716535433070866,-0.01732283464566929,,,0,0,-0.007874015748031496,0.07716535433070866,-0.05511811023622047,,
7872,2021-12-01,2022-01-01,6,0.2,627.0,707.0,0.1199400299850075,635.45,697.9166666666666,638.0,0,0,0.004702194357366771,0.07210031347962383,-0.0219435736677116,,,0,0,-0.012539184952978056,0.07210031347962383,-0.0219435736677116,,,0,0,-0.0109717868338558,0.07210031347962383,-0.05956112852664577,,
7872,2022-01-01,2022-02-01,6,0.2,624.0,707.0,0.1247182569496619,637.15,696.8666666666667,634.0,0,0,-0.0031545741324921135,0.07886435331230283,-0.012618296529968454,,,0,0,0.0,0.07886435331230283,-0.01892744479495268,,,0,0,-0.01892744479495268,0.07886435331230283,-0.05362776025236593,,
7872,2022-02-01,2022-03-01,6,0.2,624.0,707.0,0.1247182569496619,638.6,696.1,657.0,0,0,-0.0197869101978691,0.0410958904109589,-0.0410958904109589,,,0,0,-0.045662100456621,0.0410958904109589,-0.0547945205479452,,,0,0,-0.0365296803652968,0.0410958904109589,-0.0867579908675799,,
7872,2022-04-01,2022-05-01,6,0.2,624.0,684.0,0.09174311926605505,640.0,694.5166666666667,632.0,0,0,0.0031645569620253164,0.04272151898734177,-0.015822784810126583,,,0,0,-0.04272151898734177,0.04272151898734177,-0.05063291139240506,,,0,0,-0.0379746835443038,0.060126582278481014,-0.05063291139240506,,
7872,2022-05-01,2022-06-01,6,0.2,624.0,684.0,0.09174311926605505,638.1,693.5666666666667,642.0,0,0,-0.02336448598130841,0.003115264797507788,-0.03271028037383177,,,0,0,-0.018691588785046728,0.003115264797507788,-0.06542056074766354,,,0,0,-0.05763239875389408,0.04361370716510903,-0.06542056074766354,,
7872,2022-06-01,2022-07-01,6,0.2,624.0,684.0,0.09174311926605505,640.1,692.2666666666667,631.0,0,0,-0.02694136291600634,0.014263074484944533,-0.03486529318541997,,,0,0,0.0,0.061806656101426306,-0.0491283676703645,,,0,0,-0.009508716323296355,0.061806656101426306,-0.0491283676703645,,
7872,2022-07-01,2022-08-01,6,0.2,622.0,684.0,0.09494640122511486,640.95,691.0666666666667,632.0,0,0,-0.04272151898734177,0.012658227848101266,-0.05063291139240506,,,0,0,-0.015822784810126583,0.060126582278481014,-0.05063291139240506,,,0,0,-0.014240506329113924,0.060126582278481014,-0.05063291139240506,,
