direction,code,signal_month,signal_dt,entry_month,entry_price,tp_price,next_high,next_low,next_close,exit_price,exit_rule,ret_net_assumed,win,p_abs_big,p_side_big,p_side20,abs_gate,side_gate,target20_gate,model_version
down,4449,201909,1569801600,201910,1844.0,1475.2,1943.0,1392.0,1472.0,1475.2,tp20,0.19999999999999998,1,0.7240899131025579,0.5799866513562189,0.10023503957293081,0.32,0.3,0.08,20260214053343_m1
down,8783,201909,1569801600,201910,2060.0,1648.0,2160.0,2010.0,2090.0,2090.0,month_close,-0.014563106796116505,0,0.6733759422907258,0.4174118991378024,0.09048055443982583,0.32,0.3,0.08,20260214053343_m1
up,3623,201909,1569801600,201910,1529.0,1834.8,1692.0,1334.0,1348.0,1348.0,month_close,-0.11837802485284499,0,0.6655059360750798,0.4817934861019672,0.15692312346605253,0.15,0.3,0.14,20260214053343_m1
up,3660,201909,1569801600,201910,746.0,895.1999999999999,807.0,696.0,748.0,748.0,month_close,0.002680965147453085,1,0.49870660999760097,0.41370978769135325,0.1528381015614157,0.15,0.3,0.14,20260214053343_m1
up,3962,201909,1569801600,201910,496.25,595.5,547.25,475.5,528.5,528.5,month_close,0.0649874055415618,1,0.40247311566320754,0.3016499970474647,0.14611451412278237,0.15,0.3,0.14,20260214053343_m1
up,3989,201909,1569801600,201910,410.0,492.0,482.0,406.0,443.0,443.0,month_close,0.08048780487804885,1,0.5360405354557615,0.3589056953846278,0.14954985602301216,0.15,0.3,0.14,20260214053343_m1
up,5803,201909,1569801600,201910,414.0,496.79999999999995,512.0,400.0,507.0,496.79999999999995,tp20,0.19999999999999996,1,0.3233643908809086,0.3031310850748472,0.14620337940442532,0.15,0.3,0.14,20260214053343_m1
up,6407,201909,1569801600,201910,1284.0,1540.8,1645.0,1273.0,1545.0,1540.8,tp20,0.19999999999999996,1,0.499945997492638,0.3311123395339783,0.1478822546719732,0.15,0.3,0.14,20260214053343_m1
up,6619,201909,1569801600,201910,597.0,716.4,669.0,540.0,665.0,665.0,month_close,0.11390284757118918,1,0.5750516233989743,0.3207812352048038,0.14726238841222272,0.15,0.3,0.14,20260214053343_m1
up,6920,201909,1569801600,201910,3380.0,4056.0,4195.0,3355.0,3920.0,4056.0,tp20,0.19999999999999996,1,0.3969789800571754,0.3002852648451264,0.14603263019064208,0.15,0.3,0.14,20260214053343_m1
up,6997,201909,1569801600,201910,1588.0,1905.6,1878.0,1564.0,1810.0,1810.0,month_close,0.13979848866498745,1,0.4495436947568553,0.3041878993823908,0.14626678826287795,0.15,0.3,0.14,20260214053343_m1
up,7013,201909,1569801600,201910,335.428588867188,402.5143066406256,397.285736083984,320.142883300781,385.857147216797,385.857147216797,month_close,0.1503406686946891,1,0.37896540242076027,0.3221725836653079,0.14734586931985297,0.15,0.3,0.14,20260214053343_m1
up,7014,201909,1569801600,201910,300.0,360.0,324.0,275.0,305.0,305.0,month_close,0.016666666666666607,1,0.43387404102938765,0.3681799347559296,0.15010631038529026,0.15,0.3,0.14,20260214053343_m1
up,7803,201909,1569801600,201910,388.125,465.75,518.75,385.0,504.375,465.75,tp20,0.19999999999999996,1,0.47224239523580575,0.3605854880148541,0.14965064358082575,0.15,0.3,0.14,20260214053343_m1
up,8550,201909,1569801600,201910,195.0,234.0,231.0,192.0,229.0,229.0,month_close,0.1743589743589744,1,0.3564816194318205,0.3205930191913932,0.1472510954514181,0.15,0.3,0.14,20260214053343_m1
up,9107,201909,1569801600,201910,139.66667175293,167.600006103516,184.222229003906,139.000015258789,181.444458007813,167.600006103516,tp20,0.19999999999999996,1,0.425335937090519,0.37722154983341055,0.15064880728993912,0.15,0.3,0.14,20260214053343_m1
down,3623,201910,1572480000,201911,1348.0,1078.4,1463.0,1220.0,1319.0,1319.0,month_close,0.021513353115727003,1,0.47690654563740614,0.30501157440142734,0.08373653495564333,0.32,0.3,0.08,20260214053343_m1
down,3993,201910,1572480000,201911,4215.0,3372.0,4640.0,3905.0,4360.0,4360.0,month_close,-0.03440094899169632,0,0.45090948296382183,0.3020465807866555,0.08355863533875701,0.32,0.3,0.08,20260214053343_m1
down,4251,201910,1572480000,201911,409.0,327.20000000000005,534.5,395.5,532.0,532.0,month_close,-0.30073349633251834,0,0.6936010760126262,0.35172478302441385,0.08653932747302252,0.32,0.3,0.08,20260214053343_m1
down,4443,201910,1572480000,201911,967.5,774.0,1432.5,931.25,1430.0,1430.0,month_close,-0.4780361757105943,0,0.5944305265687726,0.36804260932139876,0.0875183970508416,0.32,0.3,0.08,20260214053343_m1
down,4449,201910,1572480000,201911,1472.0,1177.6000000000001,2021.0,1410.0,1953.0,1953.0,month_close,-0.3267663043478261,0,0.6768686104427485,0.42474601792599526,0.0909206015671174,0.32,0.3,0.08,20260214053343_m1
down,4800,201910,1572480000,201911,1351.0,1080.8,1430.0,1212.0,1380.0,1380.0,month_close,-0.02146558105107328,0,0.4657519302145718,0.3392968534405717,0.085793651697992,0.32,0.3,0.08,20260214053343_m1
down,6232,201910,1572480000,201911,3020.0,2416.0,3180.0,2633.0,3020.0,3020.0,month_close,0.0,0,0.5119654924143614,0.3802603740874961,0.08825146293680745,0.32,0.3,0.08,20260214053343_m1
down,6890,201910,1572480000,201911,1082.0,865.6,1139.0,847.0,920.0,865.6,tp20,0.19999999999999998,1,0.46930919848388086,0.37636413839886157,0.08801768879548938,0.32,0.3,0.08,20260214053343_m1
down,7071,201910,1572480000,201911,545.0,436.0,837.5,525.625,731.25,731.25,month_close,-0.34174311926605505,0,0.5581515149604369,0.30976108781336165,0.08402150576035938,0.32,0.3,0.08,20260214053343_m1
down,7717,201910,1572480000,201911,6500.0,5200.0,6670.0,5460.0,5930.0,5930.0,month_close,0.0876923076923077,1,0.3918033684458728,0.35177215175544807,0.08654216959688457,0.32,0.3,0.08,20260214053343_m1
down,8150,201910,1572480000,201911,1551.0,1240.8000000000002,1695.0,1543.0,1673.0,1673.0,month_close,-0.07865892972275951,0,0.42454384879921303,0.3124816696915101,0.08418474067304829,0.32,0.3,0.08,20260214053343_m1
up,3989,201910,1572480000,201911,443.0,531.6,612.0,428.0,526.0,531.6,tp20,0.19999999999999996,1,0.5028578172083958,0.30899634873220927,0.14655529522386704,0.15,0.3,0.14,20260214053343_m1
up,4251,201910,1572480000,201911,409.0,490.79999999999995,534.5,395.5,532.0,490.79999999999995,tp20,0.19999999999999996,1,0.6936010760126262,0.3418762929882123,0.14852809187922722,0.15,0.3,0.14,20260214053343_m1
up,4475,201910,1572480000,201911,732.5,879.0,929.5,702.0,917.5,879.0,tp20,0.19999999999999996,1,0.5732228312970341,0.3602197623206827,0.14962870003917544,0.15,0.3,0.14,20260214053343_m1
up,6315,201910,1572480000,201911,358.666687011719,430.4000244140628,437.0,345.666687011719,392.333343505859,430.4000244140628,tp20,0.19999999999999996,1,0.4718360034893684,0.3075612583093993,0.14646918979849843,0.15,0.3,0.14,20260214053343_m1
up,6323,201910,1572480000,201911,370.0,444.0,409.0,347.5,406.5,406.5,month_close,0.09864864864864864,1,0.5493021187873234,0.34213962906217343,0.1485438920436649,0.15,0.3,0.14,20260214053343_m1
up,6619,201910,1572480000,201911,665.0,798.0,846.0,574.0,757.0,798.0,tp20,0.19999999999999996,1,0.6189201242878696,0.46284592372949235,0.15578626972370402,0.15,0.3,0.14,20260214053343_m1
up,7803,201910,1572480000,201911,504.375,605.25,535.0,445.0,500.0,500.0,month_close,-0.008674101610904539,0,0.4380851828768098,0.3109538664314467,0.1466727462858213,0.15,0.3,0.14,20260214053343_m1
down,2160,201911,1574985600,201912,1777.0,1421.6000000000001,2731.0,1802.0,2624.0,2624.0,month_close,-0.4766460326392797,0,0.47495897295251044,0.3094363372401233,0.08400202072596509,0.32,0.3,0.08,20260214053343_m1
down,2931,201911,1574985600,201912,843.0,674.4000000000001,847.0,763.0,783.0,783.0,month_close,0.0711743772241993,1,0.516120504231323,0.31893354719619377,0.08457185332332931,0.32,0.3,0.08,20260214053343_m1
down,3623,201911,1574985600,201912,1319.0,1055.2,1353.0,1066.0,1140.0,1140.0,month_close,0.13570887035633056,1,0.49879185585981867,0.31916056079644645,0.08458547413934447,0.32,0.3,0.08,20260214053343_m1
down,3655,201911,1574985600,201912,1960.0,1568.0,1993.33337402344,1776.66674804688,1850.0,1850.0,month_close,0.05612244897959184,1,0.4505825856550876,0.32741654483852495,0.08508083318186918,0.32,0.3,0.08,20260214053343_m1
down,3687,201911,1574985600,201912,1613.0,1290.4,1664.0,1451.0,1564.0,1564.0,month_close,0.03037817730936144,1,0.5419569929307272,0.38578975749868805,0.08858322594147897,0.32,0.3,0.08,20260214053343_m1
down,3993,201911,1574985600,201912,4360.0,3488.0,4510.0,3960.0,3970.0,3970.0,month_close,0.08944954128440367,1,0.5735788431079386,0.4665695290584336,0.0934300122350637,0.32,0.3,0.08,20260214053343_m1
down,4251,201911,1574985600,201912,532.0,425.6,1028.5,454.0,1020.0,1020.0,month_close,-0.9172932330827067,0,0.44754299823528876,0.32746186972220265,0.08508355267488985,0.32,0.3,0.08,20260214053343_m1
down,4384,201911,1574985600,201912,1877.5,1502.0,1902.5,1650.0,1877.5,1877.5,month_close,0.0,0,0.49341725092382305,0.30262161758353795,0.08359313754656997,0.32,0.3,0.08,20260214053343_m1
down,4385,201911,1574985600,201912,2414.0,1931.2,2415.0,2014.0,2235.0,2235.0,month_close,0.07415078707539353,1,0.49329328207588385,0.3725958208698059,0.08779158974374604,0.32,0.3,0.08,20260214053343_m1
down,4443,201911,1574985600,201912,1430.0,1144.0,1487.5,1120.0,1385.0,1144.0,tp20,0.2,1,0.49240933217996186,0.3416841865097405,0.08593689168214212,0.32,0.3,0.08,20260214053343_m1
down,4449,201911,1574985600,201912,1953.0,1562.4,1970.0,1530.0,1610.0,1562.4,tp20,0.19999999999999996,1,0.669978761384648,0.4623725763747535,0.0931781950740429,0.32,0.3,0.08,20260214053343_m1
