cnt_60_above,n,rev5_drop3,rev10_drop5,down20_ge10,avg_ret5,avg_ret20
83,4520,0.43716814159292033,0.39823008849557523,0.268141592920354,0.00021612590778235697,0.009041269843096172
84,4388,0.4427985414767548,0.4029170464904284,0.2757520510483136,-0.0005406680754070964,0.00911034940171701
85,4243,0.44614659439076126,0.4001885458402074,0.2667923638934716,-0.0006087991394039043,0.010551686171113099
86,4090,0.4466992665036675,0.3987775061124694,0.25941320293398534,0.0007847890343464026,0.010877333256695649
87,3973,0.4523030455575132,0.3944122829096401,0.2675560030203876,0.0019358584606588983,0.01067807688555063
88,3859,0.44752526561285305,0.40243586421352684,0.2635397771443379,0.0027082862105677835,0.011769194161648374
89,3729,0.45213193885760256,0.39742558326629124,0.2577098417806382,0.003575312788275551,0.012419528661815145
90,3615,0.4315352697095436,0.3914246196403873,0.25062240663900415,0.004557955101885488,0.012995484894582987
91,3508,0.43443557582668185,0.3936716077537058,0.2574116305587229,0.00445720682441124,0.012735352846235209
92,3396,0.4299175500588928,0.39782096584216725,0.26030624263839813,0.0037179521648699858,0.012263311447446362
93,3296,0.439623786407767,0.4086771844660194,0.25758495145631066,0.0022283969255858034,0.010886610801255163
94,3179,0.45077068260459263,0.40547341931424974,0.2576281849638251,0.0017511569519080706,0.010791149269442357
95,3082,0.46787800129785856,0.41044776119402987,0.26054510058403635,0.001479310768267818,0.012137896297066134
96,2993,0.4584029401937855,0.3995990644837955,0.25760106916137654,0.0015257406522908683,0.012455903740136016
97,2897,0.4570245081118398,0.40766309975837073,0.24887814981014844,0.0018507880906121676,0.013916949184168772
98,2789,0.4489064180709932,0.4012190749372535,0.2470419505198996,0.003677715053871447,0.013997107736667236
99,2700,0.45,0.38,0.2577777777777778,0.004801517851808003,0.014387869834193294
100,2608,0.4371165644171779,0.38535276073619634,0.2473159509202454,0.004773163194193841,0.014670326701036117
101,2534,0.43528018942383584,0.39029202841357535,0.24861878453038674,0.003408467288695148,0.014544704697802129
102,2460,0.4353658536585366,0.39390243902439026,0.2491869918699187,0.0034190823823564425,0.013898643043449763
103,2396,0.4515859766277129,0.3944073455759599,0.2579298831385643,0.0029020268466160002,0.011901568478713858
104,2329,0.45856590811507086,0.3928724774581365,0.2683555173894375,0.0025586578164525156,0.01072306166739124
105,2263,0.4547061422889969,0.39549270879363674,0.27264692885550157,0.0023047933583843017,0.011681007358605203
106,2197,0.45061447428311335,0.38279472007282656,0.27218934911242604,0.0028369030324179386,0.013865613338723283
107,2117,0.4407179971658007,0.3930089749645725,0.2862541332073689,0.003069353519455013,0.01308242000075419
108,2038,0.44013738959764476,0.40088321884200195,0.2909715407262022,0.001011035512346224,0.012586512275734258
109,1968,0.4420731707317073,0.3938008130081301,0.29471544715447157,0.0007559971385275865,0.012689749980717332
110,1910,0.4518324607329843,0.41256544502617803,0.2916230366492147,0.003516583827766363,0.013109750497134892
111,1855,0.44528301886792454,0.4091644204851752,0.2889487870619946,0.00473665010409683,0.012655961409995538
112,1791,0.4455611390284757,0.41317699609156894,0.29704075935231716,0.004185213169292699,0.011597946940370111
113,1727,0.4394904458598726,0.41053850607990733,0.2929936305732484,0.004628688829971779,0.012962879706489804
114,1683,0.44919786096256686,0.41948900772430187,0.30124777183600715,0.005034092768960905,0.012910067046926866
115,1637,0.4660965180207697,0.4398289554062309,0.31704337202199145,0.004198480040720806,0.011656637675871148
116,1588,0.46662468513853905,0.4338790931989924,0.31738035264483627,0.004176381607727606,0.011784992374191722
